index:ID,xingwei,:LABEL
308598,苦；辛；温；有大毒,xingwei
308599,味苦；性微寒,xingwei
308600,苦；辛；凉,xingwei
308601,甘；微苦；性温,xingwei
308602,甘苦，温（大苞雪莲花有毒）。,xingwei
308603,辛；苦；性凉,xingwei
308604,"《江西民间草药验方》：""性凉，味苦辛，无毒。""",xingwei
308605,苦；寒；无毒；凉,xingwei
308606,咸，温。,xingwei
308607,"①《本草拾遗》：""酸。""",xingwei
308608,味苦；性寒,xingwei
308609,甘；微苦；温,xingwei
308610,"①《本草拾遗》：""味苦，平，无毒。""",xingwei
308611,咸，寒.,xingwei
308612,辛咸，寒。,xingwei
308613,咸；寒,xingwei
308614,苦咸，凉。,xingwei
308615,甘；凉；有毒,xingwei
308616,苦辛，微温。,xingwei
308617,辛，温。,xingwei
308618,涩；微苦；微温,xingwei
308619,苦、辛；凉；无毒,xingwei
308620,苦辛，凉。,xingwei
308621,味微苦；性平,xingwei
308622,辛；苦；平,xingwei
308623,味甘；性温,xingwei
308624,"①《医林纂要》：""甘咸，温。""",xingwei
308625,甘、辛；平,xingwei
308626,苦，凉。,xingwei
308627,辛，温。,xingwei
308628,甘，寒。,xingwei
308629,辛苦，温，有毒。,xingwei
308630,苦，温，有毒。,xingwei
308631,味辛；性温,xingwei
308632,微苦；性平,xingwei
308633,苦涩，平。,xingwei
308634,味辛；苦；性凉,xingwei
308635,苦；凉,xingwei
308636,味辛；性平,xingwei
308637,味辛；性凉,xingwei
308638,辛；苦；温,xingwei
308639,苦；寒,xingwei
308640,苦；微寒,xingwei
308641,辛，温。,xingwei
308642,味辛；性凉,xingwei
308643,味辛；性温,xingwei
308644,味苦；辛；性凉,xingwei
308645,辛苦，温，有毒。,xingwei
308646,苦；性寒,xingwei
308647,味咸；性寒,xingwei
308648,辛苦，温。,xingwei
308649,"①《四川中药志》：""味辛苦，性温，有微毒。""",xingwei
308650,苦;涩;性凉,xingwei
308651,苦；温,xingwei
308652,辛，温，有大毒。,xingwei
308653,辛；微苦；寒；有毒,xingwei
308654,味甘；微苦；性平,xingwei
308655,"《广西中草药》：""苦辛，温。""",xingwei
308656,味辛；性温,xingwei
308657,苦；寒,xingwei
308658,味微苦；性凉,xingwei
308659,辛苦，温。有毒。,xingwei
308660,"《广西中药志》：""味苦辛，气香，性凉，无毒。""",xingwei
308661,"《贵州草药》：""味甘辛，性寒。""",xingwei
308662,辛；苦；性微温,xingwei
308663,甘，寒。,xingwei
308664,"《陆川本草》：""苦，寒。（叶，微甘）。""",xingwei
308665,味辛；苦；微甘；性平,xingwei
308666,辛;性温,xingwei
308667,淡；性凉,xingwei
308668,苦；寒,xingwei
308669,味甘；性平,xingwei
308670,辛；性温,xingwei
308671,苦；涩；性温,xingwei
308672,甘；微淡；性平,xingwei
308673,苦；辛；性凉,xingwei
308674,咸；凉；无毒,xingwei
308675,"《云南中草药》：""苦辛，温，小毒。""",xingwei
308676,淡，平。,xingwei
308677,苦麻，寒，有大毒。,xingwei
308678,"《陕西中草药》：""辛，温。""",xingwei
308679,辛，温。,xingwei
308680,味苦；涩；性凉,xingwei
308681,味苦；涩；性凉,xingwei
308682,味苦；微酸；性凉,xingwei
308683,"《贵州民间药物》：""性凉，味苦涩。""",xingwei
308684,味苦；涩；性温,xingwei
308685,甘；咸；寒,xingwei
308686,苦；寒,xingwei
308687,微苦；凉,xingwei
308688,味苦；性寒,xingwei
308689,性微温；苦辛；小毒,xingwei
308690,苦；辛；性平,xingwei
308691,辛；微苦；温,xingwei
308692,味酸；涩；性凉；小毒,xingwei
308693,甘；苦；微辛；性平,xingwei
308694,淡，平，无毒。,xingwei
308695,辛，温。,xingwei
308696,淡微甘，平。,xingwei
308697,味苦；性微寒,xingwei
308698,甘，凉。,xingwei
308699,微苦；性微寒,xingwei
308700,苦甘辛，温。,xingwei
308701,苦；性寒,xingwei
308702,苦；涩；辛；性寒,xingwei
308703,辛；寒；有毒,xingwei
308704,"①《南宁市药物志》：""辛，平，无毒。""",xingwei
308705,苦；性凉,xingwei
308706,辛；凉,xingwei
308707,苦；寒,xingwei
308708,"《云南中草药》：""涩微苦，寒。""",xingwei
308709,甘；性平,xingwei
308710,苦，平。,xingwei
308711,味辛；苦；性凉,xingwei
308712,苦辛；凉,xingwei
308713,辛；甘；平,xingwei
308714,微苦；凉；有小毒,xingwei
308715,"①《陕西中草药》：""味微苦，性平。""",xingwei
308716,辛，热。,xingwei
308717,"《四川中药志》：""性凉，味涩，无毒。""",xingwei
308718,甘，凉。,xingwei
308719,味甘；淡；性平,xingwei
308720,味苦；性寒,xingwei
308721,淡；凉,xingwei
308722,酸；性凉,xingwei
308723,辛涩微苦，凉。,xingwei
308724,甘微苦，温。,xingwei
308725,辛；温；有毒,xingwei
308726,辛甘，微温。,xingwei
308727,苦；微辛；温,xingwei
308728,苦；寒,xingwei
308729,"江西《草药手册》：""淡，平，无毒。""",xingwei
308730,苦，寒。,xingwei
308731,苦；涩；寒,xingwei
308732,辛；甘；平,xingwei
308733,甘微辛，性温。,xingwei
308734,味甘；苦；性平,xingwei
308735,酸涩，凉。,xingwei
308736,味微苦；辛；性凉,xingwei
308737,甘；微涩；温,xingwei
308738,苦辛，平。,xingwei
308739,"《云南中草药选》：""苦微辛，寒。""",xingwei
308740,味甘；淡；性平,xingwei
308741,味苦；性凉,xingwei
308742,微苦；凉,xingwei
308743,苦；性寒,xingwei
308744,微甘；性平,xingwei
308745,淡；辛；性凉,xingwei
308746,味辛；甘；性平,xingwei
308747,辛苦，温。有毒。,xingwei
308748,味辛；性温,xingwei
308749,"《唐本草》：""味苦，大寒，无毒。""",xingwei
308750,辛；温,xingwei
308751,辛；苦；性平,xingwei
308752,苦;性凉,xingwei
308753,"《云南中草药》：""甘淡，温。""",xingwei
308754,味苦；甘；微辛；性温,xingwei
308755,味苦、辛；性微温,xingwei
308756,味甘；微苦；性平,xingwei
308757,味甘；淡；性凉,xingwei
308758,"《云南中草药》：""辛苦，温，剧毒。""",xingwei
308759,甘，温。,xingwei
308760,涩；性温,xingwei
308761,苦涩，微温。,xingwei
308762,苦；涩；性平,xingwei
308763,苦咸；温；有毒,xingwei
308764,味辛；性温；大毒,xingwei
308765,苦；性凉,xingwei
308766,甘；微苦；平,xingwei
308767,味甘；性平,xingwei
308768,味甘；性平,xingwei
308769,"《福建民间草药》：""甘，温，无毒。""",xingwei
308770,味微甘；性平,xingwei
308771,味甘；淡；性微寒,xingwei
308772,苦微酸，寒。,xingwei
308773,辛；温,xingwei
308774,微辛，温。,xingwei
308775,性温，味辛，有毒。,xingwei
308776,涩；微辛；性微寒,xingwei
308777,味辛；性温,xingwei
308778,甘，平。,xingwei
308779,辛，微温。,xingwei
308780,微辛，凉。,xingwei
308781,微苦；性凉,xingwei
308782,辛，温。,xingwei
308783,"《福建中草药》：""辛苦，微温。""",xingwei
308784,苦；寒,xingwei
308785,甘，寒。,xingwei
308786,"《陆川本草》：""辛，平。""",xingwei
308787,辛苦，微温，有毒。,xingwei
308788,辛温,xingwei
308789,涩；温,xingwei
308790,辛甘，温。,xingwei
308791,辛；甘；微温,xingwei
308792,甘；性平；无毒,xingwei
308793,味甘；性平,xingwei
308794,甘；微苦；凉,xingwei
308795,辛微苦甘，平。,xingwei
308796,咸；平,xingwei
308797,味辛；性温,xingwei
308798,辛；苦；温,xingwei
308799,"《宁夏中草药手册》：""苦，凉。""",xingwei
308800,辛苦，平，有毒。,xingwei
308801,甘；凉；无毒,xingwei
308802,"《贵州草药》:""辛，平。""",xingwei
308803,味酸；性温,xingwei
308804,甘；性寒,xingwei
308805,辛;性微寒,xingwei
308806,甘；性微寒,xingwei
308807,味甘微苦，性温。,xingwei
308808,味苦；辛；性平,xingwei
308809,辛；酸；性平,xingwei
308810,"《东北常用中草药手册》：""苦，寒。""",xingwei
308811,味甘；苦；性寒,xingwei
308812,苦涩，寒。,xingwei
308813,味甘；微辛；性平,xingwei
308814,咸；平,xingwei
308815,苦，寒。,xingwei
308816,甘淡，平。,xingwei
308817,"《陕西中草药》：""味甘，性温。""",xingwei
308818,苦辛，平。,xingwei
308819,"《陕西中草药》：""味微苦，性平，有小毒。""",xingwei
308820,苦；辛；性温,xingwei
308821,苦辛，寒。,xingwei
308822,味苦；性微寒,xingwei
308823,味辛；性温,xingwei
308824,味苦；性凉,xingwei
308825,"《贵州草药》：""辛，温。""",xingwei
308826,甘淡，平。,xingwei
308827,味甘；咸；性平,xingwei
308828,"《云南思茅中草药选》：""性温，味微甘涩。""",xingwei
308829,"《四川中药志》：""性寒，味微苦，无毒。""",xingwei
308830,甘；平；辛,xingwei
308831,苦，平。,xingwei
308832,甘；凉,xingwei
308833,苦；凉,xingwei
308834,微苦；涩；凉,xingwei
308835,微苦；凉,xingwei
308836,味辛；性温,xingwei
308837,辛，温。,xingwei
308838,叶微苦；淡；性寒,xingwei
308839,"《西藏常用中草药》:""性寒，味苦。""",xingwei
308840,"《四川中药志》:""性凉，味淡，无毒。""",xingwei
308841,"①江西《中草药学》：""苦涩。""",xingwei
308842,性温，味甘微辛。,xingwei
308843,苦；涩；寒,xingwei
308844,味甘；咸；性平,xingwei
308845,"《药性考》：""辛咸，温。""",xingwei
308846,味苦；辛；性寒；小毒,xingwei
308847,"《陆川本草》：""性凉，味苦涩。""",xingwei
308848,"《云南思茅中草药选》：""淡微麻，温。""",xingwei
308849,甘；寒；有毒,xingwei
308850,"①广州部队《常用中草药手册》：""甘苦，凉。""",xingwei
308851,酸咸，寒。,xingwei
308852,甘，平。,xingwei
308853,甘微苦，凉。,xingwei
308854,甘；凉；淡,xingwei
308855,"《本草从新》：""甘咸，平。""",xingwei
308856,味辛；微苦；性微寒,xingwei
308857,味辛；性温；有毒,xingwei
308858,咸，寒。,xingwei
308859,"①《纲目》：""甘，凉，无毒。""",xingwei
308860,味甘；性寒,xingwei
308861,味苦；性温,xingwei
308862,苦；寒,xingwei
308863,味甘；淡；性温,xingwei
308864,味甘；辛；性温,xingwei
308865,味甘；淡；性温,xingwei
308866,微辛;苦;微寒,xingwei
308867,辛，温。,xingwei
308868,辛苦，寒，有毒。,xingwei
308869,甘，寒，无毒。（一说有毒）,xingwei
308870,甘淡，寒。,xingwei
308871,平；苦,xingwei
308872,味辛；微苦；性凉,xingwei
308873,淡；微苦；性寒,xingwei
308874,味苫，性寒。,xingwei
308875,甘；微苦；性平,xingwei
308876,"《云南中草药》：""苦涩，平。""",xingwei
308877,性凉，味苦，无毒。,xingwei
308878,甘淡，微温。,xingwei
308879,味苦；性寒；有毒,xingwei
308880,甘；性平,xingwei
308881,味苦；微辛；性凉,xingwei
308882,酸，平。,xingwei
308883,甘；寒,xingwei
308884,"①广州部队《常用中草药手册》：""辛甘，微温。""",xingwei
308885,苦；辛；温,xingwei
308886,酸；涩；凉,xingwei
308887,酸；涩；平,xingwei
308888,酸；性温,xingwei
308889,"①《云南中草药》：""涩微苦，寒。""",xingwei
308890,"《浙江民间草药》：""性温，微辛。""",xingwei
308891,酸，温。,xingwei
308892,苦，寒。,xingwei
308893,苦；甘；性平,xingwei
308894,苦、辛；性寒,xingwei
308895,微甘辛，寒。,xingwei
308896,甘微苦，平.,xingwei
308897,苦甘，温。,xingwei
308898,"《陕西中草药》：""味微苫酸，性平。""",xingwei
308899,辛；苦；平,xingwei
308900,味辛；性平,xingwei
308901,辛，温。,xingwei
308902,咸，寒。,xingwei
308903,味苦；辛；性平,xingwei
308904,辛；苦；温,xingwei
308905,酸，平。,xingwei
308906,苦；甘；性平,xingwei
308907,苦辛，温，有小毒。,xingwei
308908,辛；苦；性寒,xingwei
308909,"①金华《常用中草药单方验方选编》：""寒。""",xingwei
308910,"《贵州民间药物》：""性平，味淡。""",xingwei
308911,辛，温，有毒。,xingwei
308912,味甘；性平,xingwei
308913,甘；性平,xingwei
308914,苦辛，温。,xingwei
308915,辛；苦；寒,xingwei
308916,苦；辛；甘；温,xingwei
308917,辛苦，温，有毒。,xingwei
308918,味微苦；甘；性凉；小毒,xingwei
308919,甘，平。,xingwei
308920,味甘；性温,xingwei
308921,辛；平,xingwei
308922,苦；平；有小毒,xingwei
308923,苦，平，有毒。,xingwei
308924,甘，平。,xingwei
308925,辛；苦；凉,xingwei
308926,味咸；性平,xingwei
308927,味苦；性平,xingwei
308928,味咸；性平,xingwei
308929,辛；温,xingwei
308930,苦；涩；寒,xingwei
308931,味酸；涩；性平,xingwei
308932,辛；热；有毒,xingwei
308933,味甘；性平,xingwei
308934,味甘；咸；性平,xingwei
308935,辛；咸；平；无毒,xingwei
308936,甘咸，平。,xingwei
308937,味辛；微苦；性温；小毒,xingwei
308938,性寒，味苦。,xingwei
308939,酸，温。,xingwei
308940,酸涩；无毒,xingwei
308941,甘；平；无毒,xingwei
308942,苦酸，寒。,xingwei
308943,甘；凉；有毒,xingwei
308944,苦；微温；有毒,xingwei
308945,苦；微温；有毒,xingwei
308946,温；辛涩,xingwei
308947,甘，平。,xingwei
308948,苦；涩；凉,xingwei
308949,味微甘；涩；性寒,xingwei
308950,苦；辛；性平,xingwei
308951,味辛；苦；微温,xingwei
308952,苦甘，凉。,xingwei
308953,淡；平,xingwei
308954,甘，寒。,xingwei
308955,苦，凉。,xingwei
308956,味甘；酸；性温,xingwei
308957,味咸；性平,xingwei
308958,咸，平。,xingwei
308959,甘；辛；热；有小毒,xingwei
308960,味苦；性凉,xingwei
308961,辛；苦；平,xingwei
308962,味苦；性平,xingwei
308963,苦，平。,xingwei
308964,苦；寒,xingwei
308965,辛；咸；涩； 温,xingwei
308966,辛；微温,xingwei
308967,辛咸，温，有毒。,xingwei
308968,"①《本草从新》：""辛，平。""",xingwei
308969,甘苦；凉；有毒,xingwei
308970,苦，寒。,xingwei
308971,苦；甘；微寒,xingwei
308972,苦；辛；温,xingwei
308973,味酸；苦；性平,xingwei
308974,味苦；性寒,xingwei
308975,苦，平。,xingwei
308976,"《云南中草药选》：""微甘苦，凉。""",xingwei
308977,味苦；性凉,xingwei
308978,"《昆明民间常用草药》：""性凉，味苦微辛。""",xingwei
308979,甘苦，寒，有毒。,xingwei
308980,苦；微甘；寒；有小毒,xingwei
308981,味辛；微酸；性平,xingwei
308982,微辛；甘；涩；平,xingwei
308983,甘，平。,xingwei
308984,味苦；辛；性凉,xingwei
308985,"《浙江民间草药》：""性寒，味淡。""",xingwei
308986,酸苦，凉，有毒。,xingwei
308987,甘咸，平。,xingwei
308988,辛苦，凉，有毒。,xingwei
308989,性微寒，味苦。,xingwei
308990,苦辛，寒。,xingwei
308991,甘；苦；温,xingwei
308992,辛，温，有小毒。,xingwei
308993,"《浙江民间常用草药》：""辛涩，凉。""",xingwei
308994,味甘；咸；性温,xingwei
308995,苦；凉,xingwei
308996,微苦；性温,xingwei
308997,味甘；酸；性平,xingwei
308998,"《四川中药志》：""性温，味辛酸，无毒。""",xingwei
308999,味甘；性平,xingwei
309000,辛甘，平。,xingwei
309001,甘苦；平,xingwei
309002,"《唐本草》：""甘，寒，无毒。""",xingwei
309003,辛；温,xingwei
309004,味苦；性寒,xingwei
309005,味甘；酸；性平,xingwei
309006,苦辛，温，有毒。,xingwei
309007,甘，寒。（四川）,xingwei
309008,性凉，味苦。,xingwei
309009,味甘；咸；性寒,xingwei
309010,味辛麻；苦；性微温；有毒,xingwei
309011,"《贵州民间药物》：""性凉，味辛，无毒。""",xingwei
309012,味辛；微苦；性温,xingwei
309013,辛；温,xingwei
309014,味甘；微苦；性温,xingwei
309015,甘平。,xingwei
309016,"《四川中药志》：""味辛，性温，无毒。""",xingwei
309017,"《广东中药》：""甘，寒。""",xingwei
309018,苦酸，平。,xingwei
309019,甘微苦，凉。,xingwei
309020,辛苦，温。,xingwei
309021,甘；寒；酸；咸；苦；凉；淡；平；无毒,xingwei
309022,甘微苦，平。,xingwei
309023,苦，寒。,xingwei
309024,"《药材资料汇编》：""辛，温，有毒。""",xingwei
309025,辛，温，有毒。,xingwei
309026,甘；性平,xingwei
309027,"《滇南本草》：""味苦，性大寒。""",xingwei
309028,"《滇南本草》：""甘，平。""",xingwei
309029,味苦；辛；温；大毒,xingwei
309030,味咸；性平,xingwei
309031,味甘；性温,xingwei
309032,甘淡，平。,xingwei
309033,辛；温；有毒,xingwei
309034,苦辛，凉。,xingwei
309035,"《广西中药志》：""味甘微苦，性温，无毒。""",xingwei
309036,苦；酸；性平,xingwei
309037,辛苦，凉。,xingwei
309038,咸，寒。有小毒。,xingwei
309039,性温，味辛，生者有毒。,xingwei
309040,"四川中药志）：""性微温，味甘苦，无毒。""",xingwei
309041,甘苦，寒。,xingwei
309042,苦；平,xingwei
309043,性温，味甘，无毒。,xingwei
309044,味甘；性热,xingwei
309045,味酸；咸；性平,xingwei
309046,"《陕西中草药》：""味苦涩，性凉。""",xingwei
309047,淡；涩；性凉,xingwei
309048,甘；性寒,xingwei
309049,"《分类草药性》：""辛，温。""",xingwei
309050,辛；性温,xingwei
309051,味微苦；性凉,xingwei
309052,甘；微辛；温；有小毒,xingwei
309053,苦；辛；寒；有小毒,xingwei
309054,辛；酸；性平,xingwei
309055,酸涩，平，有毒。,xingwei
309056,苦，温。,xingwei
309057,甘苦，平。,xingwei
309058,味酸；性寒,xingwei
309059,甘；辛；寒；有毒,xingwei
309060,辛；苦；性寒,xingwei
309061,"①《本经》：""味苦，寒。""",xingwei
309062,味辛；甘；性凉,xingwei
309063,味苦；性凉,xingwei
309064,味辛、苦，性凉,xingwei
309065,辛；甘；平,xingwei
309066,味甘；性平,xingwei
309067,味炎；微苦；性微寒,xingwei
309068,"①《云南中草药选》：""苦，微寒。""",xingwei
309069,"《广西中药志》：""味微辛，性平。""",xingwei
309070,"《广西中草药》：""苦辛，温，有小毒。""",xingwei
309071,甘淡，凉。,xingwei
309072,辛苦，寒。,xingwei
309073,辛；苦；寒；无毒,xingwei
309074,味辛；咸；性温；小毒,xingwei
309075,苦、涩、凉。,xingwei
309076,苦；涩；凉,xingwei
309077,甘；微涩；苦；平；微寒,xingwei
309078,辛；微苦；平,xingwei
309079,苦；酸；性平；小毒,xingwei
309080,苦；酸；性平,xingwei
309081,性平，味淡苦。,xingwei
309082,辛；甘；微寒；有毒,xingwei
309083,苦；涩；凉,xingwei
309084,味辛；苦；性凉,xingwei
309085,辛；苦；温；有毒,xingwei
309086,苦，凉。,xingwei
309087,辛，凉。,xingwei
309088,苦；凉,xingwei
309089,味辛；微苦；性平,xingwei
309090,"《贵阳民间药草》：""辛，温，无毒。""",xingwei
309091,辛；苦；平,xingwei
309092,"《陕西中草药》：""味淡，性平。""",xingwei
309093,咸；平；无毒,xingwei
309094,味苦；涩；性凉；小毒,xingwei
309095,苦，凉，有毒。,xingwei
309096,苦，寒。,xingwei
309097,甘；微辛；平,xingwei
309098,辛；咸；平；无毒,xingwei
309099,咸；寒,xingwei
309100,味微辛；性凉,xingwei
309101,涩；凉,xingwei
309102,苦，平。,xingwei
309103,"《北方常用中草药手册》：""苦辛，热，有大毒。""",xingwei
309104,辛；凉,xingwei
309105,味甘；性温,xingwei
309106,味甘；苦；性平,xingwei
309107,甘；性平,xingwei
309108,甘辛苦，寒。,xingwei
309109,味甘；怀平,xingwei
309110,苦；凉,xingwei
309111,"《纲目》：""甘，寒。""",xingwei
309112,味苦；性寒；有毒,xingwei
309113,味甘；性寒,xingwei
309114,甘；凉,xingwei
309115,甘；淡；凉,xingwei
309116,甘；凉,xingwei
309117,苦；凉,xingwei
309118,味甘；性平,xingwei
309119,味甘；性平,xingwei
309120,甘咸，寒。,xingwei
309121,甘；苦；凉,xingwei
309122,微咸；平,xingwei
309123,甘；寒,xingwei
309124,辛；热；大毒,xingwei
309125,味辛；淡；性平,xingwei
309126,苦辛，温，有毒。,xingwei
309127,苦，温。,xingwei
309128,"①广州部队《常用中草药手册》：""辛苦，有麻舌感，微温。""",xingwei
309129,味苦；性平,xingwei
309130,味苦；甘；性微寒,xingwei
309131,味淡；性平,xingwei
309132,甘苦；凉；无毒,xingwei
309133,味甘；淡；性微寒,xingwei
309134,酸苦，寒。,xingwei
309135,味辛；苦；性温；大毒,xingwei
309136,辛；性平,xingwei
309137,味苦；性凉,xingwei
309138,味甘；性温；有毒,xingwei
309139,苦辛，温，有毒。,xingwei
309140,苦；温；辛,xingwei
309141,味苦；辛；性寒,xingwei
309142,味甘；苦；性寒,xingwei
309143,甘，平。,xingwei
309144,味甘；微苦；性微寒,xingwei
309145,甘苦，寒。,xingwei
309146,味苦；性微寒,xingwei
309147,"《上海常用中草药》：""甘，寒。""",xingwei
309148,味辛，性温。,xingwei
309149,味甘、辛、性平,xingwei
309150,甘苦酸，凉。,xingwei
309151,苦辛，寒。,xingwei
309152,"《云南思茅中草药选》：""藤，甘苦，平。""",xingwei
309153,辛；苦；热；有毒,xingwei
309154,"《广西民间常用草药》：""苦，寒，有毒。""",xingwei
309155,微苦，温。,xingwei
309156,苦；寒,xingwei
309157,苦涩；微温,xingwei
309158,涩；温,xingwei
309159,甘、酸，性温。,xingwei
309160,苦甘，平。,xingwei
309161,甘微苦，平。,xingwei
309162,苦；平；无毒,xingwei
309163,味甘；涩；性平,xingwei
309164,味甘；涩；性平,xingwei
309165,"《纲目》：""苦，平，无毒。""",xingwei
309166,苦，温。,xingwei
309167,苦；微辛；性温；有毒,xingwei
309168,味苦；辛；性温,xingwei
309169,味甘；咸；性温,xingwei
309170,苦；辛；寒,xingwei
309171,甘涩，平。,xingwei
309172,味甘；性平,xingwei
309173,酸、甘、涩；寒；无毒,xingwei
309174,味苦；性寒,xingwei
309175,苦辛，寒，有毒。,xingwei
309176,辛，温。,xingwei
309177,甘；淡；凉,xingwei
309178,甘；性平,xingwei
309179,甘苦，微温。,xingwei
309180,辛；甘；苦；微温,xingwei
309181,苦；性凉,xingwei
309182,味甘；微苦；性平,xingwei
309183,苦微辛，凉。,xingwei
309184,味甘；微苦；性温；小毒,xingwei
309185,苦甘，微寒。,xingwei
309186,味甘；性平,xingwei
309187,甘；性凉,xingwei
309188,甘；微涩；性平,xingwei
309189,甘；平,xingwei
309190,甘；淡；平,xingwei
309191,甘；性温,xingwei
309192,淡；微涩；凉,xingwei
309193,味甘；性平,xingwei
309194,甘咸，平。,xingwei
309195,"湖北《中草药土方土法战备专辑》：""辛，温，有毒。""",xingwei
309196,微辛。,xingwei
309197,甘，温。,xingwei
309198,味苦；微辛；性平,xingwei
309199,味辛；性温,xingwei
309200,甘；淡；凉,xingwei
309201,味咸；性寒,xingwei
309202,"《纲目》：""甘，温，无毒。""",xingwei
309203,"①《江西草药》：""甘，平。""",xingwei
309204,甘；寒,xingwei
309205,味苦；涩；性凉；小毒,xingwei
309206,"《四川中药志》：""味苦，性凉，有小毒。""",xingwei
309207,甘；微寒,xingwei
309208,甘，平。,xingwei
309209,酸；涩；性凉,xingwei
309210,味酸；性温,xingwei
309211,酸，寒。,xingwei
309212,甘酸；凉,xingwei
309213,味苦；性寒,xingwei
309214,味酸；性凉,xingwei
309215,味酸；苦；性寒,xingwei
309216,酸；苦；性凉,xingwei
309217,味苦；性微温,xingwei
309218,淡；涩；性凉,xingwei
309219,味甘；咸；性凉,xingwei
309220,味淡；性平,xingwei
309221,苦；微辛；性凉,xingwei
309222,"《广东中药》Ⅱ：""性平，无毒。""",xingwei
309223,味甘；性微寒,xingwei
309224,味辛；性温,xingwei
309225,甘咸，平。,xingwei
309226,"《陕西中草药》：""味甘，性温。""",xingwei
309227,辛，温。,xingwei
309228,苦；辛；寒；小毒,xingwei
309229,凉；苦；辛；有毒,xingwei
309230,甘，平。,xingwei
309231,苦；性温,xingwei
309232,"①《别录》：""味苦，温。""",xingwei
309233,甘；性平；,xingwei
309234,苦甘，温。,xingwei
309235,苦；性平,xingwei
309236,甘；苦；性温,xingwei
309237,苦；性温,xingwei
309238,味苦；性寒,xingwei
309239,苦甘，平。,xingwei
309240,苦，温。,xingwei
309241,辛；性平,xingwei
309242,甘，温。,xingwei
309243,甘；性温,xingwei
309244,性平，味微辛。,xingwei
309245,苦；平,xingwei
309246,苦；辛；性平,xingwei
309247,"《浙江民间常用草药》：""性温，味苦涩。""",xingwei
309248,苦；辛；微温；小毒,xingwei
309249,甘；苦；平,xingwei
309250,苦、辛；凉,xingwei
309251,味酸涩，无毒。（福建）,xingwei
309252,辛；苦；寒,xingwei
309253,味辛；苦；性平,xingwei
309254,味辛；性温,xingwei
309255,辛，温，有毒。,xingwei
309256,性寒，味咸，有毒。,xingwei
309257,甘，平。,xingwei
309258,苦，寒，无毒。,xingwei
309259,辛；温；有毒,xingwei
309260,苦;性寒,xingwei
309261,苦；辛；凉,xingwei
309262,"姚可成《食物本草》：""苦者：气寒，有毒。甜者：无毒。""",xingwei
309263,甘，平。,xingwei
309264,味苦；性微寒,xingwei
309265,甘，凉。,xingwei
309266,苦；辛；性寒,xingwei
309267,味甘；微苦；性凉,xingwei
309268,甘酸，温。,xingwei
309269,辛；温,xingwei
309270,甘；苦；平,xingwei
309271,甘;微苦;性平,xingwei
309272,"①《纲目》：""甘微苦，寒，无毒。""",xingwei
309273,味微苦;辛;性温,xingwei
309274,甘；寒,xingwei
309275,咸苦，平，有毒。,xingwei
309276,涩；平,xingwei
309277,甘；平,xingwei
309278,苦；寒,xingwei
309279,"《贵州民间药物》：""性平，味甘淡。""",xingwei
309280,味苦、微辛，性寒,xingwei
309281,甘苦，平。,xingwei
309282,甘；平,xingwei
309283,辛，寒，有毒。,xingwei
309284,"《纲目》：""辛，温，无毒。""",xingwei
309285,苦；寒,xingwei
309286,辛；甘；寒,xingwei
309287,甘淡，凉。,xingwei
309288,"《陆川本草》：""性凉，味淡。""",xingwei
309289,辛；凉,xingwei
309290,苦 微辛；寒；有毒,xingwei
309291,"①《四川中药志》：""性寒，味淡，无毒。""",xingwei
309292,辛，平。,xingwei
309293,味苦；辛；性凉,xingwei
309294,"《岭南采药录》：""味苦，性寒。""",xingwei
309295,味苦、涩、性凉,xingwei
309296,甘苦，凉。,xingwei
309297,味甘；微苦；性凉,xingwei
309298,味辛；性凉,xingwei
309299,苦；性平,xingwei
309300,味甘；咸；性寒,xingwei
309301,味苦；性寒,xingwei
309302,甘辛，凉。,xingwei
309303,"《广西中草药》：""微苦，凉。""",xingwei
309304,《本草拾遗》：“有毒。”,xingwei
309305,苦；涩；寒；有毒,xingwei
309306,甘；平；无毒,xingwei
309307,味甘；性平,xingwei
309308,"《四川中药志》：""性凉，味甘，无毒。""",xingwei
309309,苦；辛；性寒,xingwei
309310,微苦；性平,xingwei
309311,苦；寒,xingwei
309312,苦，凉。,xingwei
309313,味苦；微甘；性寒,xingwei
309314,味苦；性寒；小毒,xingwei
309315,辛；苦；性平,xingwei
309316,酸、涩；凉,xingwei
309317,味辛；性平；小毒,xingwei
309318,苦，凉。,xingwei
309319,味甘；性平,xingwei
309320,性平，味微咸。,xingwei
309321,微苦；涩；性温,xingwei
309322,"《陕西中草药》：""味淡，性凉。""",xingwei
309323,味辛；性温；有毒,xingwei
309324,辛；平,xingwei
309325,辛甘，温。,xingwei
309326,甘；微苦；性凉,xingwei
309327,味辛；微苦；性平,xingwei
309328,性寒，味甘淡。,xingwei
309329,辛；淡；凉,xingwei
309330,苦；寒,xingwei
309331,苦；辛；寒；有毒,xingwei
309332,咸，寒。,xingwei
309333,甘；辛；性平,xingwei
309334,味甘；微苦；性凉,xingwei
309335,苦辛，寒。,xingwei
309336,味辛；性凉,xingwei
309337,苦，凉。,xingwei
309338,苦；性温,xingwei
309339,味辛；甘；性温,xingwei
309340,苦，凉。,xingwei
309341,味辛；苦；性温,xingwei
309342,"《云南中草药选》：""涩微苦，平。""",xingwei
309343,辛；苦；性微温,xingwei
309344,咸酸；平；无毒,xingwei
309345,味甘；性寒,xingwei
309346,苦；涩；性寒,xingwei
