index:ID,yongfa,:LABEL
509587,内服：煎汤，30-60g。外用：适量，煎水洗或含漱。,yongfa
509588,内服:煎汤，6-9g;或烧炭存性研末。,yongfa
509589,内服：煎汤，6-15g。外用：适量，煎水含漱或熏洗；或研末撒。,yongfa
509590,内服：煎汤，10-15g；外用：适量，研末或煅存研末调撒。,yongfa
509591,内服：煎汤，9-15g。外用：适量，烧存性研末调搽或煎水洗。,yongfa
509592,内服：煎汤，10-15g。外用：鲜品适量，捣敷。,yongfa
509593,内服：煎汤，10-20g。外用：煎水洗;或研末调敷。,yongfa
509594,内服：煎汤，3-9g；或入散剂。外用：适量，煎水洗。,yongfa
509595,内服：煎汤，1～2钱；或入丸、散。,yongfa
509596,外用：适量，捣烂敷；或浸水洗。,yongfa
509597,内服：煎汤，3-5g；或研末。外用：适量，研末敷。,yongfa
509598,内服：煎汤（布包），3～4钱；或入丸、散。外用：研末掺或调敷。,yongfa
509599,内服：煎汤，30-60g。外用：适量，捣敷。,yongfa
509600,内服：煎汤，9-15g；鲜品30-60g。外用：适量，捣敷。,yongfa
509601,"内服：煎汤，9～15g,大剂量15～30g。外用:适量，煎水洗或鲜根皮捣烂敷。",yongfa
509602,内服：捣汁，0.5～1两。外用：捣敷或研末调敷。,yongfa
509603,内服：煎汤，30-60g。外用：适量，捣敷；或研末敷。,yongfa
509604,内服：煎汤，9-15g。外用：适量，鲜品捣敷。,yongfa
509605,内服：煎汤，6-15g。,yongfa
509606,内服：9-15g，水煎服。,yongfa
509607,内服：煎汤，9-15g。,yongfa
509608,内服：煎汤，6-9g，外用；适量，捣敷。,yongfa
509609,内服：煎汤，3～5钱。,yongfa
509610,内服：研末入丸、散，0.5-1g，或每日1只。外用：适量，研开撒或调敷。,yongfa
509611,外用：适量，捣敷；或取汁、浸酒涂擦。,yongfa
509612,内服：煎汤，10-15g。,yongfa
509613,内服：煎汤，10-15g。外用：适量，研末包敷。,yongfa
509614,内服：煎汤，2～3钱。外用：捣敷。,yongfa
509615,内服：煎汤，12-30g。,yongfa
509616,内服：煎汤，5-15g；或浸酒。外用：适量，捣烂敷。,yongfa
509617,内服：煎汤，5-15g。外用：研末调敷。,yongfa
509618,外用：煎汤，6-9g。外用：适量；鲜品捣敷；或捣汁涂；或干品研末撒敷,yongfa
509619,内服：60-125g。外用：适量，涂抹。,yongfa
509620,内服：入散剂，1～3钱。外用：研末撒。,yongfa
509621,内服：煎汤，3-10g。,yongfa
509622,内服：煎汤。外用：熬膏涂。,yongfa
509623,内服：煎汤，5～10g；或入丸、散。外用：适量，捣敷。,yongfa
509624,内服：煎汤，2-3g；或研末。外用：适量，煎水含漱；或研末吹鼻；或捣烂外敷。,yongfa
509625,内服：煎汤3-9g。外用：适量，煎汤洗浴，或鲜叶捣敷。,yongfa
509626,内服：煎汤，3-9g。外用：适量，煎水熏洗。,yongfa
509627,内服：煎汤，0.5～1.5钱；或入丸、散。外用：研末调敷或煎水浸洗。,yongfa
509628,内服：浸洒，20-30ml，每日2次。外用：适量，加酒捣敷。,yongfa
509629,内服：煎汤，3～5钱（鲜者0.5～1两）；或泡酒。外用：研末调敷或醋磨搽。,yongfa
509630,内服：煎汤，9-15g，鲜品90-120g；或浸酒。,yongfa
509631,内服：煎汤，1～2两；或炖肉服。外用：捣烂敷。,yongfa
509632,内服：煎汤或泡酒。外用：煎水洗或捣敷。,yongfa
509633,内服：煎汤，鲜者60-120g；或烧顾性研末。外用：适量，烧存性研末调敷。,yongfa
509634,内服：煎汤，0.4～1两；或研末。,yongfa
509635,内服：入丸、散，3～6分。外用：研末点、撒。,yongfa
509636,内服：煎汤，0.3～1两；浸酒或入丸、散。外用：研末、烧灰撒，熬膏涂或煎水浸渍。,yongfa
509637,内服：煎汤，2～3钱（鲜者0.5～1两）；或浸酒。外用：研末调敷，或鲜品捣敷；或煎汤含漱。,yongfa
509638,内服：煎汤，9-30g，鲜品30-90g。,yongfa
509639,内服：煎汤，0.5～1两。外用：捣敷。,yongfa
509640,内服：煎汤，6-15g。外用：适量，鲜品捣敷。,yongfa
509641,内服：煎汤，1～2钱；或研末。,yongfa
509642,内服：煎汤，6-15g。,yongfa
509643,内服：煎汤，1～2两。外用：捣汁或熬膏涂。,yongfa
509644,内服：用黄酒炖化，冲入药汁中，1～2钱；或入丸剂。,yongfa
509645,内服：煎汤，3-9g；或浸酒服。外用：适量，捣敷。,yongfa
509646,内服：煎汤，3～5钱。外用：捣汁滴或煎水熏洗。,yongfa
509647,内服：煎汤，3～5钱（鲜用1～2两）；或入散剂。外用：捣敷、捣汁潦或研末撒。,yongfa
509648,内服：研末，3-6g，开水冲服。外用：适量，研末调敷。,yongfa
509649,内服：煎汤，6-15g。,yongfa
509650,内服：煎汤，15-30g。,yongfa
509651,内服：煎汤，3～5钱（鲜者1～2两）；或炖肉。外用：研末撒。,yongfa
509652,内服：煎汤，6-9g。,yongfa
509653,内服：煎汤、捣汁或研末。外用：煎水洗。,yongfa
509654,内服：煎汤5-10g；熬膏或烧灰研末。外用：适量，煎水洗 或熬膏敷。,yongfa
509655,内服：煎汤，10-15g；或入丸、散；浸酒或捣汁。外用：适量，捣敷。,yongfa
509656,内服：煎汤，3～5钱（鲜者1～2两）。外用：捣敷。,yongfa
509657,内服：煎汤，30-60g。外用：适量，捣敷。,yongfa
509658,内服：煎汤，1～3钱；或研末冲服。,yongfa
509659,内服：煎汤，0.5～1.5两。外用：捣汁涂或煎水洗。,yongfa
509660,1～3钱。,yongfa
509661,内服：煎汤，15-30g；右炖肉服。外用：管量，鲜品捣敷。,yongfa
509662,内服：煎汤，9-15g。,yongfa
509663,内服：煎汤，10-15g。,yongfa
509664,骨服：煎汤，9-15g。,yongfa
509665,内服：煎汤，9-30g；或煅存性研末。,yongfa
509666,内服：煎汤，9-15g，鲜品30-60g；或炖肉；或浸酒。外用：适量，研末，调敷。,yongfa
509667,内服:煎汤，3～5钱（鲜者1～2两）。,yongfa
509668,内服：煮食，10-20枚。,yongfa
509669,内服：煎汤，9-15g；或捣敷；或研末，第次2-3g。外用：适量，捣敷；或研末调敷；或煎汤熏洗。,yongfa
509670,内服：煎汤，15-30g；或浸酒。外用：适量，煎汤洗；或捣敷。,yongfa
509671,内服:煎汤，3～5钱。,yongfa
509672,内服：煎汤，6-10g；或入丸、散。外用：适量，煎水含漱；或研末撒。,yongfa
509673,内服：煎汤，9-15g；或入丸、散。外用：鲜品拭擦或捣敷；或煎水洗。,yongfa
509674,内服：煎汤，9-15g；单味嚼服；10-30g；或入丸、散。外用：研末捣敷。,yongfa
509675,内服：煎汤，6-12g；或入丸、散。外用：适量，煎水含漱或熏洗。,yongfa
509676,内服:煎汤，3～5钱（鲜者1～2两）；或捣汁。外用:煎水熏洗或捣敷。,yongfa
509677,内服:煎汤或捣汁。外用:研末干擦。,yongfa
509678,内服：煎汤，15-30g。外用：适品适量，捣敷,yongfa
509679,内服：煎汤，30-120g；或生吃；或捣汁；或煮食；外用：适量，煮熟捣敷；或切片烧热敷。,yongfa
509680,内服:煎汤，1～3钱；或入丸、散。,yongfa
509681,内服：煎汤，18-30g。外用：适量，捣敷。,yongfa
509682,内服:煎汤，0.5～1钱；或入丸、散。外用:研末调敷或置膏药内贴之。,yongfa
509683,内服:煎汤，0.5～1.5钱；或入丸、散。外用:研末调敷或浸汁点眼。,yongfa
509684,内服:煎汤，鲜者0.5～1两。外用:捣敷。,yongfa
509685,内服：煎汤，15-30g。外用：适量，捣敷。,yongfa
509686,内服：煮食，5-10g 。,yongfa
509687,内服：研末，10-15g；或入丸剂。外用：适量，研末撒或调敷。,yongfa
509688,内服：适量，入散剂。,yongfa
509689,内服：煎汤，9-15g。外用：适量，浸酒擦；或研末调敷。,yongfa
509690,内服：煎汤，30-60g。,yongfa
509691,内服:煎汤，0.5～1.5钱。,yongfa
509692,内服:煎汤，0.5～2钱。,yongfa
509693,内服:煎汤，1～3钱；或入丸、散。,yongfa
509694,外用：适量，鲜品捣敷或擦患处。内服：煎汤，6-10g。,yongfa
509695,内服：煎汤，60-120g。外用：适量，捣烂敷。,yongfa
509696,内服：研末，1-3g。,yongfa
509697,内服：煎汤10-15g。外用：适量，研末调敷；或研末酒炒布包作热敷。,yongfa
509698,内服：研末，0.3-1g，不入煎剂。外用：适量，醋磨涂。,yongfa
509699,内服：煎汤，10～30g，鲜品30～100g；或与鸡共煮食。,yongfa
509700,内服：煎汤，6-15g。外用：适量，鲜品捣敷。,yongfa
509701,内服：煎汤，9～15g；或研末；或泡酒；或开水泡代英。外用．适量，鲜品捣敷；或煎水洗、含漱。,yongfa
509702,内服：煎汤，3-6g；或研天、熬膏。外用：适量，熬膏贴。,yongfa
509703,内服:煎汤，0.5～1两。外用:研末撒或煎水淋洗。,yongfa
509704,内服：煎汤，15-30g。外用：适量，捣敷或研末撒。,yongfa
509705,内服：煎汤，10-30g。外用：适量，捣敷。,yongfa
509706,内服：煎汤，15～30g；或研末冲服。外用：适量，捣敷。,yongfa
509707,内服：煎汤，10-15g。。,yongfa
509708,外用：适量，捣敷。,yongfa
509709,用服：煎汤，9-15g。外用：适量，鲜品捣烂取汁；或干叶研粉，冷开水调涂。,yongfa
509710,内服：煎汤，3-9g。,yongfa
509711,内服：煎汤，生品0.5～2钱（制品3～4钱）；或泡酒、研粉冲服。外用：研粉敷。,yongfa
509712,内服：煎汤，9-15g。,yongfa
509713,内服：煎汤，3-9g；或入、散。,yongfa
509714,内服：煎汤，2～3钱。,yongfa
509715,内服：煎汤，2～4钱；或泡酒。外用：煎水洗或捣敷。,yongfa
509716,内服：煎汤，6-12g。,yongfa
509717,内服：煎汤，9-15g；或打烂和面蒸饼。,yongfa
509718,内服：煎汤，10-15g；或捣烂冲开水含服。外用：适量，煎水洗；或捣汁涂。,yongfa
509719,内服：煎汤，3～5钱；不宜久煎。,yongfa
509720,内服：煎汤，6-9g。外用：适量，鲜品捣敷。,yongfa
509721,内服：煎汤，9-15g。,yongfa
509722,内服：煎汤，0.5～1两（鲜者1～2两）。,yongfa
509723,内服：煎汤，3-9g；或研末。外用：适量，鲜品捣敷；捣汁搽；或研末酒调敷。,yongfa
509724,内服：煎汤3-5g。,yongfa
509725,内服：煎汤，15～30g，鲜品30～60g；或捣汁。,yongfa
509726,外用：研末敷贴，发泡或调涂。内服：炒炙后研末入丸、散。,yongfa
509727,内服：煎汤，2～4钱；或研末入丸、散。外用：捣敷。,yongfa
509728,内服：煎汤，15-30g，鲜品倍量。外用：适量，捣烂或研末调敷。,yongfa
509729,内服：煎汤，9-15g。外用：适量，捣敷；或制成膏剂涂搽。,yongfa
509730,内服：煎汤，9-30g。益气补中蜜炙用。,yongfa
509731,外用：适量，捣敷；或煎水洗；或研末撒。,yongfa
509732,内服：煎汤，9～15g；或泡酒。外用：适量，研末调敷。,yongfa
509733,内服：煎汤，3-6g；或浸酒。,yongfa
509734,内服：煎汤，3-15g；或泡酒。外用：适量，研末调敷。,yongfa
509735,内服：煎汤，3～5钱；或浸酒。,yongfa
509736,内服：，浸酒。外用：浸酒涂敷。,yongfa
509737,内服：煎汤，1～5钱。外用：捣敷。,yongfa
509738,内服：煎汤，3～8钱；或泡酒。外用：研末调敷或捣敷。,yongfa
509739,内服：研末，3-6g。外用：适量，研末调敷。,yongfa
509740,内服：煎汤，9-30g；或入丸、散。外用：适量，捣敷；或煎水洗、漱。,yongfa
509741,内服：煎汤，0.5～1两。,yongfa
509742,内服：煎汤，1～3钱，外用：捣敷或研末调敷。,yongfa
509743,内服：煎汤，6-15g。外用：适量，鲜品捣敷。,yongfa
509744,内服：煎汤，9-30g；或浸酒服。外用：适量，捣敷；或浸酒擦。,yongfa
509745,内服：煎汤，9-15g；或浸酒。外用：适量，捣碎，酒炒敷。,yongfa
509746,内服：煎汤，根3-6g，根皮1.5-4.5ga；或研末0.6-0.9g。外用:适量，研末调敷。,yongfa
509747,内服：煎汤，6-15g，大剂量要用至30g。补虚宜炙用；止汗、利尿、托疮生肌宜生用。,yongfa
509748,内服：9-15g。,yongfa
509749,内服：煎汤，6-12g。,yongfa
509750,内服：煎汤，3-5g。,yongfa
509751,内服：煎汤，30-60g。外用：嫩枝叶适量，捣敷。,yongfa
509752,内服：煎汤，0.5～1钱。,yongfa
509753,内服：煎汤，15-30g；或捣汁。外用：适量，鲜品捣敷；或研末调敷。,yongfa
509754,内服：煎汤，1～2钱；入散剂或浸酒，鲜者捣汁。外用：研末撒。,yongfa
509755,内服：煎汤9-15g。外用：适量，研末撒；或鲜品捣敷。,yongfa
509756,内服：煎汤服，3-10g。外用：鲜叶适量，捣敷。,yongfa
509757,内服：煎汤，0.5～1两；浸酒或炖肉服。外用：捣敷。,yongfa
509758,内服：煎汤，15-30g。外用：适量，捣敷；或研末撒。,yongfa
509759,内服：煎汤，1.5～3钱；或浸酒。,yongfa
509760,内服：煎汤，9-15g；研末或浸酒。外用：适量，鲜品捣敷。,yongfa
509761,内服：煎汤，9-15g；或浸酒。外用：适量，鲜叶捣敷；或研末调搽。,yongfa
509762,内服：煎汤，2～3钱。,yongfa
509763,内服：煎汤，15-30g，大剂量可用至45-60g；或研末吞服，每次6-9g，每日2次。,yongfa
509764,外用：捣敷或研末调敷。,yongfa
509765,外用：适量，研极细末，单用，或与其他药配成散剂，或制成药捻插入疮口。,yongfa
509766,内服：煎汤，0.8～1.5钱。外用：研末搐鼻或调搽。,yongfa
509767,内服：煎汤，6-15 。,yongfa
509768,内服：煎汤，6-10g。,yongfa
509769,内服：煎汤，30-60g。,yongfa
509770,内服：煎汤，1.5-3g；研末，0.3-1g；或入丸、散；或泡酒。外用：适量，捣敷；或煎汤洗。,yongfa
509771,内服：煎汤，3～5钱；或浸酒。外用：捣敷。,yongfa
509772,内服：煎汤，9-15g。外用：适量，捣敷。,yongfa
509773,内服：煎汤，3～5钱。,yongfa
509774,内服：根：煎汤，0.5～1两。外用：叶：煎水洗或捣敷。,yongfa
509775,内服：煎汤，15～30g；或捣汁。外用：适量，捣敷；或煎汤洗。,yongfa
509776,内服：煎汤，3-6g。外用：适量：适量，鲜品捣敷。,yongfa
509777,内服：煎汤，10-20g。外用：适量，鲜品捣敷。,yongfa
509778,内服：煎汤，6-15g；研末或泡酒。外用：适量、捣敷。,yongfa
509779,内服：煎汤，0.5～1两。,yongfa
509780,内服：煎汤，3～5钱；或入丸、散。外用：煎水洗浴或捣敷。,yongfa
509781,内服：煎汤，10-15g。,yongfa
509782,内服：煎汤，3～5钱（鲜者1～2两）。外用：捣敷或研末撒。,yongfa
509783,内服：煎汤15-30g；或泡酒。外用：适量，煎水熏洗；或炒热包敷。,yongfa
509784,内服：煎汤，9-15g；或浸酒。外用：适量，鲜品捣烂，调酒炒热外搽。,yongfa
509785,内服：煎汤，2～3钱；或作丸剂、浸酒。外用：捣敷。,yongfa
509786,内服：煎汤，15～30g。,yongfa
509787,内服：50-100g，煮食。,yongfa
509788,内服：煎汤，6-15g。,yongfa
509789,内服：煎汤，3～5钱。外用：捣敷或作发泡剂。,yongfa
509790,内服：原汁鲜用，温服，每次1-3酒杯。,yongfa
509791,内服：煎汤，3～7钱；或浸酒。外用：研末或磨汁敷。,yongfa
509792,内服：煎汤，0.5～1两。,yongfa
509793,内服：煎汤，3-5钱；或浸酒。,yongfa
509794,内服：煎汤，0.5～1两。外用：煎水洗、捣敷或研末撒。,yongfa
509795,内服：煎汤，6-15g；研末，每次0.3-1.5g，每日2-3次。外用：适量，研末撒或调敷。,yongfa
509796,外用：适量，研末敷。,yongfa
509797,内服：煎汤，10-30g。外用：适量，鲜品捣敷。,yongfa
509798,内服：煎汤，10-15g。外用：适量，捣敷。,yongfa
509799,内服：煎汤，藤茎9～15g；或研粉，0.9～1.5g；或浸酒。外用：适量，研末撒；或捣敷；或煎水洗。。,yongfa
509800,内服：煎汤，3-9g。外用：适量，炒热外敷或煎水洗。,yongfa
509801,"内服：煎汤,10-15g；或浸酒。外用：适量，捣汁点眼或捣敷。",yongfa
509802,内服：煎汤，10-15g。,yongfa
509803,内服：煎汤，3-6g。,yongfa
509804,内服：煎汤，9-12g；浸酒或入丸、散。,yongfa
509805,内服：煎汤，2～4钱。,yongfa
509806,内服：煎汤，3-9g。外用：适量，煎水熏洗或含漱。,yongfa
509807,内服：煎汤，9-15g。外用：适量，研粉调敷。,yongfa
509808,"内服：煎汤,3-6g；或浸酒。外用：适量捣敷。",yongfa
509809,内服；煎汤，6-15g；或泡酒。外用：适量，研粉敷。,yongfa
509810,内服：煎汤，9-15g。外用：适量，捣烂敷。,yongfa
509811,内服：煎汤，6-15g；或泡酒。外用：适量，捣敷。,yongfa
509812,内服：煎汤，10-15g。外用：适理，研末敷。,yongfa
509813,内服：煎汤，5～8钱；或用酒磨汁。,yongfa
509814,内服：煎汤，2.5-7.5g(生品宜减量)。外用：适量，研末调敷或以酒醋磨汁涂。,yongfa
509815,内服：煎汤，鲜品15-30g。外用：适量，鲜品捣敷。,yongfa
509816,内服：煎汤，6-15g。外用：适量，捣敷。,yongfa
509817,内服：煎扬，0.3～1两，或入丸、散。外用：研末掺或煮汁涂。,yongfa
509818,内服：煎汤，10-15g。,yongfa
509819,内服：6-15g。外用：适量，煎汤洗；或研末调敷。,yongfa
509820,内服：多入丸、散；煎汤，5-10g。,yongfa
509821,内服：煎汤，3-9g。外用：适量，鲜品捣敷；或研末撒。,yongfa
509822,内服：适量，作食品。,yongfa
509823,1.内服：煎汤，15-30g；或加冰糖。,yongfa
509824,内服：煎汤，15-30g。外用：适量，捣敷或煎水熏洗。,yongfa
509825,内服：煎汤，6-10g。外用：适量，煎水洗。,yongfa
509826,内服：煎汤，5-10g；或研末。,yongfa
509827,内服：煎汤，1～3钱（鲜者0.5～1两）；或入丸、散。外用：捣敷、研末掺或煎水洗。,yongfa
509828,内服：煎汤，9-15g。外用：适量，研末调敷。,yongfa
509829,内服：煎汤，1～3钱；或泡洒。,yongfa
509830,内服：煎汤，6～9g，鲜品15～30g；或泡酒；或绞计。外用：适量，鲜品捣敷。,yongfa
509831,内服：煎汤15-30g，鲜品加倍；或研末。,yongfa
509832,内服：煎汤，15-30g。外用：适量，捣汁涂。,yongfa
509833,内服：酒煎服；或捣汁，酒冲服。,yongfa
509834,"内服：煎汤，3-9g。外用：9-15g,煎水洗眼。",yongfa
509835,内服；浸酒，6-9g。外用：适量，鲜品捣搽患处。,yongfa
509836,内服：久煮食（2h以上），适量。,yongfa
509837,内服：煎汤，3-9g。,yongfa
509838,内服：煎汤，15g。外用：适量，鲜品捣敷。,yongfa
509839,内服：煎汤，15-30g。,yongfa
509840,内服：煎汤，1～2两；或炖肉服。,yongfa
509841,内服：煎汤，10-15g。外用：适量，鲜品捣敷。,yongfa
509842,内服：煎汤，3～5钱；熬膏、浸酒或入丸、散。外用：煎水洗、研末撒或调涂。,yongfa
509843,内服：煎汤，0.5～1两。外用：捣敷或煎水熏洗。,yongfa
509844,内服：煎汤，15—30。外用：捣敷或研末调敷。,yongfa
509845,内服：煎汤，9～15g。,yongfa
509846,内服：煎汤，15-30g。外用：适量，煎水熏洗；或捣烂敷。,yongfa
509847,内服：煎汤，1.5～3钱；或入散剂。外用：研末调敷。,yongfa
509848,内服：煎汤，1～3钱；或入丸、散。,yongfa
509849,内服：煎汤，5-10条。,yongfa
509850,内服：煎汤，1～3钱；或入丸、散。外用：煎水熏洗。,yongfa
509851,内服；煎汤，6-15g；或浸酒。外用：适量，捣敷；或煎汤熏洗；或研未调敷。,yongfa
509852,内服：煎汤，10-15g；或浸酒。外用：适量，捣敷；或煎水熏洗；或研未撒。,yongfa
509853,内服：煎汤，3-15g。外用：研粉撤或调敷。,yongfa
509854,内服：煎汤，15-30g；或邺服。外用：适量，捣敷。,yongfa
509855,内服：煎汤，9-15g，鲜品30-60g；或绞汁；或入丸剂。外用：适量，捣蛋敷；或煎水洗。,yongfa
509856,内服：煎汤，鲜品15-30g。外用：适量，捣烂敷；或煎水洗。,yongfa
509857,内服：煎杨，0.5～1两（鲜者1～2两）。外用：捣敷。,yongfa
509858,内服：煎汤，10-15g；或捣汁，鲜品30-60g；或浸酒。外用：适量，捣敷；或煎汤洗。,yongfa
509859,内服：煎汤，3～5钱；或入丸、散。外用：研末掺或调敷。,yongfa
509860,内服：煎汤，0.5～1两；或炖肉。外用：捣敷。,yongfa
509861,内服：煎汤，10-30g。,yongfa
509862,内服：煎汤，1～2两；或以姜、醋拌食。,yongfa
509863,内服：煎汤，1.5～3钱；浸酒或入丸、散。,yongfa
509864,内服：煎汤，10-15g。,yongfa
509865,内服：煎汤，15-30g。,yongfa
509866,内服；、煎汤（须久煎），1～3钱（鲜者0.5～1两，切片与大米同炒至米焦后加水煮至米烂，去渣）。外用：焙贴、煨热擦或捣敷。,yongfa
509867,内服：煮食，60-90g，鲜品150-250g；或熬油。,yongfa
509868,内服：煎汤，20-30g；研末，每次3g 。,yongfa
509869,内服：煎汤，15-30g。外用：适量，煎水洗。,yongfa
509870,内服：煮食或酒浸。外用：捣敷。,yongfa
509871,内服：煎汤，2～4钱；或浸酒。外用：煎水洗或研末调敷。,yongfa
509872,内服：煎汤，15-30g，鲜品加倍。,yongfa
509873,内服：煎汤，10-15g；或入丸、膏中。。,yongfa
509874,内服：研末，3-6g。外用：适量，研末，麻油调敷。,yongfa
509875,外用：适量，焙干研末调敷。,yongfa
509876,内服：煎汤，1.5～3钱，或入丸、散。外用：研末撒或调敷。,yongfa
509877,内服：煎汤，1～2钱。,yongfa
509878,内服：煎汤，30-60g。,yongfa
509879,内服：煎汤，3～5钱。外用：煎水洗。,yongfa
509880,内服：煎汤，3～5钱；或浸酒。,yongfa
509881,内服：煎汤，9-15g。,yongfa
509882,内服：煎汤，1～3钱；或入散剂，0.3～1钱。外用：研末撒。,yongfa
509883,内服：煮食或煎汤，1～2两。外用：取汁合药点眼。,yongfa
509884,内服：煎汤，3-9g；或浸酒。,yongfa
509885,内服：煎汤，1～3钱；或入散剂，5～8分。,yongfa
509886,内服：10-15g。外用：适量，捣涂。,yongfa
509887,内服：煎汤，10-30g。,yongfa
509888,内服：煎汤，2～4钱。,yongfa
509889,内服：煎汤，15-30g，鲜品30-60g。外用：适量，研末调敷。,yongfa
509890,内服： 煎汤，9-30g，鲜品30-90g；或研末。外用：适量，煎水洗；或鲜品捣敷。,yongfa
509891,内服：煎汤，1.5～8钱；或研末服。,yongfa
509892,内服：煎汤，2～3钱。,yongfa
509893,内服：板和掌，炖煮成胶状或浸酒，适量；血，每次40-60ml；龟肉，多油部分加水炼油，拦饭；蛋：煮粥或冲酒。外用：龟油适量，涂敷。,yongfa
509894,内服：煎汤，1～3钱；或入丸、散。,yongfa
509895,内服：煎汤，2～4钱；或入丸、散。,yongfa
509896,内服：煎汤，3～5钱；或入丸、散。外用：研末撒或水飞点眼。,yongfa
509897,内服：煎汤，2～5钱；或浸酒。,yongfa
509898,内服：煎汤或入丸、散。,yongfa
509899,内服：煎汤，1～2钱。,yongfa
509900,内服：煎汤，1.5～3钱；或入丸、散。,yongfa
509901,内服：煎汤，20-30g。,yongfa
509902,内服：煎汤，0.3～1钱；或入丸、散。外用：研末撒或调敷。,yongfa
509903,内服：煎汤，9-15g。外用：鲜品适量，捣敷。,yongfa
509904,内服：炖食，1-3个。外用：适量，捣敷。,yongfa
509905,内服：蒸汤，1～3钱；或作丸。,yongfa
509906,外用：适量，涂敷。,yongfa
509907,外用：适量，煅存性，研末撒。,yongfa
509908,内服：煎汤，10-15g；或入丸、散。外用：适量，研末撒或调敷。,yongfa
509909,内服：煎汤，6-9g；或研末。,yongfa
509910,内服：煎汤，10-15g；或研末。,yongfa
509911,内服：煎汤，3～5钱（鲜者0.5～1两）；或捣汁。外用：捣丹涂或研末掺。,yongfa
509912,内服：煎汤，3-6g。外用适量，水煎洗或油煎涂搽患处。,yongfa
509913,内服：煮食，100-200g。,yongfa
509914,内服：煎汤，2～4钱；或浸酒。,yongfa
509915,内服：煎汤，3-6g；或泡酒。,yongfa
509916,内服：煎汤，3～5钱。外用：煎水洗或捣敷。,yongfa
509917,内服：煎汤，3～5钱（鲜者1～2两）；或浸酒。外用：研末调敷。,yongfa
509918,内服：煎汤，0.5～1两；或炖肉服。,yongfa
509919,内服：煎汤，1～2两。外用：捣敷或煎汤洗。,yongfa
509920,内服：煎汤，3～5钱。外用：捣敷。,yongfa
509921,内服：煎汤，6-15g；或鲜草捣烂取汁。,yongfa
509922,内服：煎汤，0.5～1两。外用：捣敷。,yongfa
509923,内服：煅炭研末冲，3-6g。,yongfa
509924,内服：煎汤，6-12g。,yongfa
509925,内服： 煎汤，30-60g。,yongfa
509926,内服：煎汤，10-15g；或研末，6-9g。,yongfa
509927,内服：煎汤，3-10g；或研末，3-6g。外用：适量，煎水洗。,yongfa
509928,内服：煎汤，10-15g。外用：适量，研末，外敷。,yongfa
509929,内服：煎汤，6-9g。外用：适量，煎水洗；或研末调敷；或捣烂敷。,yongfa
509930,内服：煎汤，15-30g，鲜品30-60g。,yongfa
509931,外用：捣敷发泡、塞鼻或捣汁涂。,yongfa
509932,内服：煎汤，1～3钱；或入丸、散。外用：研末调敷。,yongfa
509933,外用：适量，捣敷发泡、塞鼻或捣汁涂。,yongfa
509934,内服：煎汤，0.5～1两（鲜者1～2两）；或研末，0.5～1钱。外用：捣敷或研末撒。,yongfa
509935,内服：煎汤，6-9g；或研末。,yongfa
509936,内服：煎汤，15-30g 。外用：适量，捣敷。,yongfa
509937,内服：煎汤，9-15g，鲜品倍量。外用：适量，捣敷,yongfa
509938,内服：煎汤，3～5钱。,yongfa
509939,内服：煎汤，9-15g。外用：适量，煎水洗。,yongfa
509940,内服：煎汤，3～5钱（鲜者1～2两）。外用：捣敷或煎水洗。,yongfa
509941,内服：煎汤，2～4钱。外用：捣敷或煎水洗。,yongfa
509942,内服：炖食，1只。,yongfa
509943,内服：煎汤，1～3钱。外用：煎水洗。,yongfa
509944,内服：煎汤，9-15g。,yongfa
509945,内服：煎汤，6-9g；或入丸、散；或浸洒。外用：鲜品适量，捣敷。,yongfa
509946,内服：煎汤，0.5～3钱；或入丸、散。,yongfa
509947,内服：煎汤(炒熟)，15-30g；或浸酒。,yongfa
509948,外用：研末敷或磨汁涂。内服：煎汤。,yongfa
509949,内服：煎汤，1.5～3钱；捣汁饮或入丸、散。,yongfa
509950,内服：煎汤，2～3钱。外用：捣敷或煎水洗。,yongfa
509951,内服：煎汤，1.5～3钱。,yongfa
509952,内服：研末，0.5～1.5钱；或入丸、散。外用：煎汤温洗局部。,yongfa
509953,内服：煎汤，0.5～1两。,yongfa
509954,内服：煎汤，3-15g；或捣汁；或入丸、散。外用：适量，鲜品捣敷；或研末调敷。,yongfa
509955,外用：适量，去外壳研末搽；或煎水洗。,yongfa
509956,内服：煎汤，15-30g，鲜品30-60g。外用：适量，鲜品捣敷。,yongfa
509957,内服：煎汤，30-60g。外用：适量，捣敷；或水煎含漱。,yongfa
509958,内服：煎汤，3～5钱。,yongfa
509959,内服：煎汤，10-15g。,yongfa
509960,内服：煎汤，2～3钱。外用：捣敷、研末调敷或煎水洗。,yongfa
509961,内服：煎汤，3～4钱，大剂1～2两；或捣汁。外用：捣敷。,yongfa
509962,内服：煎汤，3～5分；或研末。外用：研粉撒布。,yongfa
509963,内服：煎汤，1．5～6g；鲜品捣汁或浸酒。外用：适量．捣敷。,yongfa
509964,内服：煎汤，1．5～6g。,yongfa
509965,外用：适量，捣烂敷；或煎水外洗；亦可用酒或醋磨汁外搽。,yongfa
509966,内服：煎汤，9-15g；研末，3-5g；或浸酒。,yongfa
509967,内服：煎汤，1～3钱。,yongfa
509968,15-30g。外用鲜品适量，捣烂敷患处。,yongfa
509969,内服：研末，0.8～1.5钱；或入丸剂。,yongfa
