index:ID,zhuzhi,:LABEL
408379,清热解渴，醒脑安神。治虚劳骨蒸，肺炎咳嗽，癫痫狂躁，神经衰弱，高血压。,zhuzhi
408380,补脾健胃；生津止渴；解毒消肿。主脾胃虚弱；泄泻；痢疾；暑热烦渴；饮酒过度；疮肿,zhuzhi
408381,补益肝肾，祛风解毒。治阴亏目昏，肾虚腰痛，盗汗，筋骨疼痛，产后风痉，小儿疳疾。,zhuzhi
408382,清热解毒；活血散瘀。主痈肿疮毒；疥疮身痒；跌打损伤；瘀血肿痛；毒蛇咬伤；烧烫伤；瘀滞腹痛,zhuzhi
408383,祛风活血；益肾强筋。主风湿腰痛；四肢麻木；阳痿；小儿疳积；面神经麻痹；小儿麻痹症后遗症,zhuzhi
408384,活血舒筋，健脾益肾。治风湿腰痛，四肢麻木，偏瘫，阳痿，面神经麻痹，小儿麻痹后遗症。,zhuzhi
408385,化痰；平喘；止咳。主咳嗽气喘；咯痰不爽,zhuzhi
408386,理气止痛；祛风除湿；消肿毒。主气滞食积；脘腹疼痛；风湿痹痛；痈肿疮毒；毒蛇咬伤,zhuzhi
408387,清热解表；散瘀消积。主风热感冒；肺热咳嗽；烧烫伤；疔疮；毒蛇咬伤；瘰疬；跌打损伤；食积腹胀,zhuzhi
408388,祛风除湿，清热解毒，止痒，治急性结膜炎，疮疖，皮炎，跌打损伤。,zhuzhi
408389,祛风除湿；化痰止咳；散瘀止血；解毒消痈。主风湿痹痛；水肿；膨胀；咳喘痰多；带下；崩漏；内伤吐血；跌打积瘀；乳痈；疮疖；烂脚；湿疹,zhuzhi
408390,治咳嗽吐血，风湿痹痛。,zhuzhi
408391,活血止痛；清热解毒。主烫火伤；化脓感染；热涩淋痛；咽喉肿痛；跌打损伤；外伤出血,zhuzhi
408392,清热解毒，助消化。治消化不良，肠炎腹泻，传染性肝炎，淋巴结炎，血尿。,zhuzhi
408393,祛风除湿；散瘀止血。主风湿痹痛；外伤出血；跌打损伤；皮肤皲裂；瘢痕,zhuzhi
408394,疏风，清热，止咳，截疟，散瘀，消肿。治感冒，咳嗽，百日咳，咽喉肿痛，痢疾，疟疾，跌打损仿，皮肤疮肿。,zhuzhi
408395,生血，活血。治男女虚弱，红崩，白带及女子干病。,zhuzhi
408396,养心安神；清肝明目。主心悸怔忡；神经衰弱；目赤肿痛；冠心病；高血压等,zhuzhi
408397,清热利尿，散瘀活血，祛风湿。治膀胱炎，尿道炎，风湿骨痛，跌打损伤，蛇咬伤，疮疖肿毒。,zhuzhi
408398,清热利尿；解毒消肿。主热结膀胱；小便涩痛；无名肿毒；跌打损伤；蛇伤,zhuzhi
408399,清热明日，散血消积。治青盲雀目，内外障翳，瘰疬，疳积，疟疾。,zhuzhi
408400,养心，安神，通络，祛风。治失眠，劳伤，多汗，血虚身痛，痈疽，瘰疬，风疮疥癣。,zhuzhi
408401,凉血，止血，消炎，利尿。治咳血，吐血，便血，外伤出血。,zhuzhi
408402,行气祛瘀；止咳止带。主胁肋胀痛；乳房胀痛；疝气痛；症瘕；跌打损伤；失眠；咳嗽气喘；白带过多,zhuzhi
408403,补肾涩精；健脾利湿；补充痰止咳；清热解毒。主肾虚；遗精；遗尿；尿频；白浊；带下；泄泻；痢疾；水肿；小儿疳积；咳嗽气喘；跌打损伤；目赤肿痛；痈疮肿毒；毒虫咬伤,zhuzhi
408404,活血调经；化温止带。主血瘀经闭；月经不调；赤白带下,zhuzhi
408405,凉血调经；散瘀消肿。主月经过多；外伤肿痛、出血；骨折,zhuzhi
408406,"①《昆明药植调查报告》：""治骨折，痨伤筋骨。""",zhuzhi
408407,平喘止咳，活血化瘀。治咳喘，风湿，劳伤，月经不调，跌打损伤.,zhuzhi
408408,祛风除湿；活血解毒。主感冒咳嗽；风湿痹痛；胃痛；简疾；便血；月经汪调；跌打瘀肿；骨折；痈疖疮毒；毒蛇咬伤,zhuzhi
408409,止咳平喘；活血通络。主久咳虚喘；劳伤腰痛；风湿痹痛；跌打肿痛；胃痛；月经不调；产后腹痛,zhuzhi
408410,养血调经。主血虚萎黄；月经不调；闭经；痛经；带下,zhuzhi
408411,凉血止血；收敛固脱。主月经过多，崩漏；咯血；子宫下垂,zhuzhi
408412,清热除湿；祛风止痒；活血调经。主腹痛；泄泻；风湿痹痛；湿疹；皮肤瘙痒；经闭；痞块,zhuzhi
408413,清肺止咳；活血；解毒。主肺热咳嗽；咽喉肿痛；牙痛；目赤肿痛；胸胁满闷；腹泻；腰痛；跌打损伤；毒蛇咬伤,zhuzhi
408414,治肺热咳血，血淋，白带，月经不调，小儿虚热，跌打损伤，肿毒。,zhuzhi
408415,行气止痛。主小肠疝气,zhuzhi
408416,治乳痈，肿毒，麻风，疥癣，跌打损伤，蜂螫伤。,zhuzhi
408417,补气；止血。主病后体弱；气虚乏力；久痢；外伤出血,zhuzhi
408418,清肺利咽，止咳。主咽喉肿痛，声音嘶哑，咳嗽,zhuzhi
408419,剑肺止咳；涩肠止泻；镇痛。主久咳喘息；泻痢；便血；脱肛；遗精；带下；头痛；胃痛；痛经,zhuzhi
408420,补虚；消疳；通乳。主虚劳咳嗽；病后体虚；小儿疳积；妇人气血不足之乳汁不下,zhuzhi
408421,行气血；消肿毒；止痛。主胃痛；腹痛；痛风；骨折；跌打损伤；痈疖肿毒；皮肤溃疡；外伤出血,zhuzhi
408422,祛风活血；清热解毒。主风湿疼痛；跌打损伤；痈肿疔疮；痄腮；乳蛾；蛇虫咬伤,zhuzhi
408423,祛风散寒；行气止痛；消肿散结。主胃痛；寒疝疼痛；泄泻；痢疾；脱肛；有经不调；子宫下垂；睾丸肿痛,zhuzhi
408424,祛风解表；消热利湿。主外感头痛；风湿腰痛；痢疾；泄泻；跌打损伤,zhuzhi
408425,清热解毒；祛风活络。主咽喉疼痛；扁桃体炎；牙痛；痈疖疮毒；毒蛇咬伤；痔疮；风湿痹痛；跌打损伤,zhuzhi
408426,止咳平喘；祛风除湿；通经止痛；止泻。主急性支气管炎；支气管炎哮喘；风湿性关节炎；头痛；跌打损伤；心胃气痛；腹痛；水泻,zhuzhi
408427,治风热咳嗽，关节炎，烫伤。,zhuzhi
408428,清热解毒；收敛止血。主胃、十二指肠溃疡；肝炎；血尿带下；疮疡；外伤出血,zhuzhi
408429,清热解毒；除湿止痛；止血。主感冒；疟疾；风湿性关节炎；疮疡脓肿；外伤出血,zhuzhi
408430,"①《云南中草药》：""清热消炎。治睾丸炎，淋巴结结核。""",zhuzhi
408431,祛风；利水；解疮毒。主水肿聚起；疮毒,zhuzhi
408432,活血止血；收敛止泻；解毒敛疮。主月经不调；月经过多；肠风下血；鼻衄；吐血；急性胃肠炎；痢疾；脱肛；白带；遗精；风湿痹痛；烧伤；烫伤,zhuzhi
408433,解表退热；生肌拔毒。主感冒头痛；烂疮；黄水疮,zhuzhi
408434,散瘀止血；解毒。主咳血；吐血；尿血；血崩；外伤出血；跌打损伤；疮毒疥癣；毒蛇咬伤,zhuzhi
408435,散瘀止血；解毒。主咳血；吐血；外伤出血；毒蛇咬伤,zhuzhi
408436,清热解毒，镇静祛风。治腹痛，泄泻，荨麻疹，皮肤瘙痒，湿疹。,zhuzhi
408437,宽中下气，健脾补虚，利尿。治胸腹胀满，消化不良，浮肿。,zhuzhi
408438,清热解毒；调和脾胃。主感冒；肠炎；痢疾；口腔炎；乳腺炎；消化不良,zhuzhi
408439,活血止血；通经下乳。主崩漏；痛经；经闭；难产；产后腹痛；乳汁不通,zhuzhi
408440,健脾止泻；止血和瘀。主消化不良；食积腹痛；泻痢；便血；衄血；月经不调；风湿痹痛；头痛；跌打损伤,zhuzhi
408441,活血消肿，清热解毒。治跌打损伤，痈肿疔毒，乳汁不行。,zhuzhi
408442,治鼻疳、目翳。,zhuzhi
408443,清热解毒。主感冒；气管炎；肝炎；高血压病；痢疾；痈肿；疔疮；目赤肿痛；瘰疬；湿疹,zhuzhi
408444,健脾；安神；抗痨；利尿。主消化不；不思饮食；癔病；失眠；痨嗽；膀胱炎,zhuzhi
408445,清热解毒；截疟。主风热感冒；咽喉肿痛；疟疾,zhuzhi
408446,芳香健胃，温中理气。治感冒风寒，喘咳气急，消化不良，气胀腹痛，肠炎痢疾。,zhuzhi
408447,止血；接骨；生肌；解毒。主外伤出血；刀枪损伤；骨折；疮疖红肿,zhuzhi
408448,止咳；镇痛；散结。主咳喘；淋巴结核；痔疮；体癣,zhuzhi
408449,疏风解表；除湿消肿；行气散瘀。主感冒；麻疹；哮喘；水肿；胃痛；风湿痹痛；湿疹；扭挫伤折,zhuzhi
408450,清热解暑；消肿解毒。主中暑发热；咽喉肿痛；痢疾；小几疳积；麻疹；跌打损伤；疮疥疖肿,zhuzhi
408451,祛风除湿；活血通络。主风寒湿痹；闭经；跌打损伤；阴宜；皮肤瘙痒,zhuzhi
408452,温中散寒，燥湿杀虫。治胃腹冷痛，呕吐，寒湿泻痢，蛔虫病。椒目：行水，治水肿胀满。,zhuzhi
408453,温中理气；消食健胃。主慢性胃炎；消化不良；呕吐；腹胀腹痛；腹泻,zhuzhi
408454,清热止咳，散瘀消肿。治慢性支气管炎，肺热咳嗽，外感高热，扁桃体炎，百日咳，痈疮红肿，无名肿毒，跌打损伤。,zhuzhi
408455,祛风湿；通经络；消肿止痛。主风湿痹痛；腰背疼痛；跌打损伤；无名肿毒,zhuzhi
408456,治咽喉肿痛，尿路感染，骨髓炎，疔疮。,zhuzhi
408457,"①《云南中草药》：""行气止痛，活血散瘀。治慢性胃炎，跌打损伤。""",zhuzhi
408458,疏风止咳；清热利湿。主感冒发热；肺热咳嗽；咽喉肿痛；肠炎；痢疾；小便不利；脚气水肿；湿疹；痱子,zhuzhi
408459,解毒敛疮。主恶疮溃疡,zhuzhi
408460,祛风除湿；活血通经；化瘀散结。主风湿疼痛；跌打伤肿；腰痛；经闭；痛经；瘰疬痰核,zhuzhi
408461,清热解毒；消肿止痛。主目赤肿痛；咖啡喉疼痛；口腔炎；牙痛,zhuzhi
408462,清热解毒；凉血熄风；散瘀消肿。主肺热咳嗽；肺痨咯血；吐血；小儿惊风；咽喉红肿；口舌生疮；小便淋痛；痈肿疮疖；瘰疬；跌打肿痛；外伤出血；毒蛇咬伤,zhuzhi
408463,镇咳平喘；散瘀止痛。主慢性支气管炎；哮喘；胃痛；风湿痛腰腿痛；瘰疬；寒性脓疡；痈肿疮毒；跌打损伤,zhuzhi
408464,清热敛汗；舒筋止痛。主盗汗；劳伤筋痛；胃脘痛；小儿食积,zhuzhi
408465,发汗，散寒，消肿，健胃。治伤风感冒，头痛发烧，腹部冷痛，消化不良；能接骨。,zhuzhi
408466,治黄疸，瘰疬，蛇咬伤。,zhuzhi
408467,食积腹胀；虫积不化。主食积；腹胀；肠道寄生虫病；蛔虫病；绦虫病；钩虫病,zhuzhi
408468,解表退热；化湿和中。主感冒发热；头痛；呕吐泄泻；痢疾；烂疮；鼻衄咳血；外伤出血,zhuzhi
408469,"①《广西药植名录》：""治烂疮。""",zhuzhi
408470,止咳降逆。主咳嗽；呕逆；鼻塞,zhuzhi
408471,清热降压；消肿止痛。主高血压；咽喉肿痛；腹痛,zhuzhi
408472,"《中国沙漠地区药用植物》:""消暑热，益脑清心，调经，健胃。治暑热眩晕，两目不清，胃气不和，滞食，月经不调。""",zhuzhi
408473,解毒散结；消肿。主瘰疬；痈肿,zhuzhi
408474,清肝明目；行气止痛。主目痛泪出；疝气痛；腰痛,zhuzhi
408475,益肾壮阳；养血补虚；理气除湿。主虚劳；眼目昏花；阳痿；遗精；睾丸肿痛；白浊；白带,zhuzhi
408476,祛风除湿；通络止痛。主风湿痹痛；跌打损伤,zhuzhi
408477,补气，健脾，消炎。治腮腺炎，烫伤。,zhuzhi
408478,补肾；缩尿；益气。主肾虚阳痿；腰膝无力；小儿遗尿；瘘管脓水不止,zhuzhi
408479,祛风；活血；止痛；解毒。主风湿痹痛；跌打损伤；血瘀痛经；痈肿疮毒；痔疮出血,zhuzhi
408480,定喘，祛风，麻醉止痛。治哮喘，惊痫，风湿痹痛，脚气，疮疡疼痛。并作外科手术麻醉剂。,zhuzhi
408481,强心；利尿。主心力衰竭；心脏性水肿,zhuzhi
408482,温中理气；活血止痛；祛风除湿。主心胃气痛；腹胀吐泻；跌情报检索损伤；半身不遂；肢体痿痹；劳伤咳嗽；月经下调；赤白带下,zhuzhi
408483,行气活血；止痛；止血；解毒消肿。主脘腹疼痛；胁痛；牙痛；疝气；跌打损伤；骨折；吐血；衄血；痔血；崩漏；外伤出血；疮疡肿痛；痄腮；牙疳；汤火烫伤；臁疮；湿疹；疥癣；感冒；泄泻；痢疾,zhuzhi
408484,消炎，收敛，止泻，上血，止痛，治痢疾，肠炎，崩漏，胃痛。,zhuzhi
408485,生津解渴，和胃消食。治烦渴，吐泻，痢疾，腹痛，涤肠胃，解酒。,zhuzhi
408486,化瘀；止血。主瘀阻血凝；症瘕结块；痔疮出血,zhuzhi
408487,清热，生津，利水，解毒。治风热咳嗽，烦渴，口糜，牙痛，石淋。,zhuzhi
408488,温补命门。治下焦虚寒，腰膝冷痹，男子阳痿，女子宫冷，症瘕崩漏。,zhuzhi
408489,驱风除湿；化痰止咳；散瘀止痛。主风寒湿痹；痛风；咳嗽；跌打肿痛；痔漏；疥癣,zhuzhi
408490,补肾；益精；助阳。主肾虚精亏；腰背疼痛；阳痿阴冷；遗精；滑精；淋浊；带下；消渴；尿频；疝气；睾丸肿痛,zhuzhi
408491,凉血止血；通便。主赤白痢疾；漏下；便秘,zhuzhi
408492,清热解毒；散瘀消肿。主上呼吸道感染；口腔溃疡；肺炎；乳腺炎；肠炎；菌痢；尿路感染；疮疖痈肿；湿疹；跌打损伤,zhuzhi
408493,健胃，理气，止泻。治消化不良，胃痛，腹痛，腹胀，腹泻。,zhuzhi
408494,清热，通便，利水，止血，杀虫。治大便燥结，淋浊，黄疸，吐血，肠风，功能性子宫出血，秃疮，疥癣，痈肿，跌打损伤。,zhuzhi
408495,利湿解毒；活血通络。主痢疾；脱肛；痔疮下血；白带；风湿痹痛；跌打损伤；痈疽；湿疮,zhuzhi
408496,补肾；益精。主肾虚劳损；腰脊冷痛；足膝痿弱；耳鸣；耳聋；消渴；阳痿；滑精；尿频；遗尿,zhuzhi
408497,散寒燥湿。主寒湿脚气疼痛,zhuzhi
408498,缩小便。主下焦气虚；尿频遗尿,zhuzhi
408499,止咳平喘；止泻；止血；活血消肿。主久咳；哮喘；腹泻；吐血；咯血；黄疸；风湿痹痛；跌打瘀肿；咽喉肿痛,zhuzhi
408500,清肠止痢；解毒消肿。主湿热痢疾；痔疮肿痛,zhuzhi
408501,祛风湿。治关节肿痛，肾虚腰痛。,zhuzhi
408502,清热利湿；解毒消肿。主湿热黄疸；泄泻；痢疾；咽喉肿痛；跌打损伤,zhuzhi
408503,"①《陕西中草药》：""平肝熄风，养阴明目，清热凉血。治头痛目疾，咽喉痛，高血压症，痫症，疖痈。""",zhuzhi
408504,祛风湿；通经络；解疮毒；杀虫。主风湿痹痛；小儿麻痹后遗症；跌打损伤；痈疮；疥癣,zhuzhi
408505,清热燥湿；解毒。主湿疹；黄水疮；小儿羊须疮,zhuzhi
408506,健脾益气；养心安神；止咳祛痰。主克山病；心改建；气短；咳喘,zhuzhi
408507,"①《纲目》：""治翻胃。""",zhuzhi
408508,健脾胃；补虚损。主脾胃虚弱；虚劳赢瘦；纳呆；反胃；自汗盗汗消渴； 尿频,zhuzhi
408509,润肺止咳；杀虫止痒。主阴虚肺燥；肺痨久咳；咯痰不爽；痰中带血；疥癣瘙痒,zhuzhi
408510,和胃消食；理气化痰。主消化不良；痰多咳嗽,zhuzhi
408511,理气发表。治感寒头窟发热，食积饱胀腹痛。,zhuzhi
408512,清热解毒。主诸疮肿毒,zhuzhi
408513,解毒杀虫；补中益气。主蚁瘘；脾胃虚弱；食欲不振,zhuzhi
408514,清热解毒；燥湿。主痢疾；关节炎；跌打损伤,zhuzhi
408515,能补虚损。治吐血，出虚汗及妇女红崩。,zhuzhi
408516,祛风湿，舒筋，续骨。治跌打损伤，骨折，风湿筋骨疼痛。,zhuzhi
408517,治风瘙瘾疹，浸淫湿疮，白秃，丹毒，口疮。,zhuzhi
408518,治痢疾，吐血，血崩，目翳。,zhuzhi
408519,益气补虚；活血舒筋。主中风偏枯；手足拘挛；腰脚痿弱；耳聋；脱发；结热胸痞；疮痈肿毒,zhuzhi
408520,温中燥湿；行气止痛；截疟。主心腹冷痛；胸腹胀满；消化不良；呕吐腹泻；疟疾,zhuzhi
408521,解毒，理气，杀虫。治痈疽，疔肿，痔疮，喘息，淋病，蛔虫病。,zhuzhi
408522,清热，利水，止血，消肿，驱蛔。治痢疾，黄疸，淋病，带下。血崩，痔血，蛔虫病，疮疡红肿。,zhuzhi
408523,通经络，祛风湿。治风湿关节痛，脚气。（性味以下出《广西中药志》）,zhuzhi
408524,退翳明目；清热解毒；散瘀消肿。主角膜云翳；风火赤眼；烧烫伤；跌打损伤；骨折；无名肿毒；皮肤溃疡,zhuzhi
408525,凉血，止血，化痰，定喘，利水，消肿。治吐血，衄血，脱肛下血，痰嗽，哮喘，黄疸，水肿，淋病，带下，烫伤。,zhuzhi
408526,"《陆川本草》：""滋养强壮，祛风湿。治风湿骨痛，小儿疳积。""",zhuzhi
408527,活血通络；疏风止咳；温肾缩尿。主跌打骨折；劳伤；风寒咳嗽；小便失禁,zhuzhi
408528,去风，化湿，消肿，软坚。治感冒发热，咳嗽，腹泻，水肿，风湿痹癌，跌打伤肿，乳痈，癣疮，消酒毒。,zhuzhi
408529,生津润肺；降火化痰；敛汗止痢。主痰嗽；喉痹；黄疸；盗汗；痢疾；顽癣；痈毒；头风白屑,zhuzhi
408530,祛风湿，散瘀血，清热解毒。治咳嗽，风湿骨痛，水肿，黄疸，跌打损伤，肿毒疮疥，蛇咬伤。,zhuzhi
408531,祛风除湿；散寒止痛；止咳平喘。主风湿痹痛；胃脘痛；咳嗽；哮喘,zhuzhi
408532,益气；强筋骨；生肌。主劳伤咳嗽；筋骨损伤；刀伤,zhuzhi
408533,活血调经，祛风湿。治跌打，骨折，月经不调，风湿性关节炎，刀伤出血。,zhuzhi
408534,顺气，消饱胀。治胸腹气痛，饱胀。,zhuzhi
408535,止咳平喘，活血祛瘀。治肺炎，气管，支气管炎，胃及十二指肠溃疡，骨折，跌打劳伤。,zhuzhi
408536,活血消肿；止血；解毒利湿。主跌打损伤；骨折；关节肿痛；狂犬咬伤；咯血；尿血；红崩白带；淋症,zhuzhi
408537,活血止痛。主跌打疼痛；骨折；腰腿痹痛,zhuzhi
408538,清热解毒；凉血。主肝炎；化脓性中耳炎；烧烫伤,zhuzhi
408539,清热解毒；燥湿。主主治湿热黄疸；湿热痢疾；小儿惊风；目赤肿痛；丹毒游风；鹅口疮；跌打损伤,zhuzhi
408540,清热消炎，凉血止血。治外感风热，头痛寒热，喉痛，咳嗽，黄疸型肝炎，吐血，衄血，痢疾。,zhuzhi
408541,疏风清热；活血止痛。主外感风热；发热头痛；咳嗽；咽喉肿痛；跌打损伤；骨折,zhuzhi
408542,活血散瘀；生肌止血。主跌打瘀肿疼痛；创伤出血；冻疮,zhuzhi
408543,"《云南中草药》：""养血除风，利湿。治风湿瘫痪，破伤风，虚痨咳血。""",zhuzhi
408544,清热解毒；消肿止痛。主痈疮肿毒；外伤肿痛；跌打冬痛,zhuzhi
408545,解表；截疟；活血；解毒。主感冒发热；支气管炎；疟疾；胃肠炎；跌打损伤；痈疽疮肿；烫伤,zhuzhi
408546,温胃，杀虫。治虫积腹痛。,zhuzhi
408547,散风止咳；化食消积。主风寒咳嗽；小儿疳积；外伤出血,zhuzhi
408548,祛暑清热；活血解毒。主感冒暑湿；风热咳嗽；风湿痹痛；痱子；跌打损伤；蜂螫伤,zhuzhi
408549,疏风发表；行气止痛；活血调经。主伤风感冒；头痛；胸痛；脘胀痛；风湿痹痛；月经不调；崩漏；跌打伤肿,zhuzhi
408550,清热解毒；利湿；止痛止血。主肝炎；口舌糜烂；火眼；目翳；痢疾；腹泻；腹痛；痔疮出血,zhuzhi
408551,祛风除湿；清热消肿。主风湿痹痛；偏正关痛；咽喉肿痛,zhuzhi
408552,镇静安神，清心明目。治心脏病，神经衰弱，阳痿。,zhuzhi
408553,"①《分类草药性》：""行气，和血。治风湿筋骨疼痛。""",zhuzhi
408554,止血生肌；健胃止泻。主跌打损伤，外伤出血，便血，食积。,zhuzhi
408555,治虚弱头晕，劳伤咳嗽，吐血，咯血，淋浊，白带，肿毒。,zhuzhi
408556,玫毒；破瘀；逐水。主瘰疬；狂犬咬伤；血瘀经闭；水肿尿少,zhuzhi
408557,治水肿，瘰疬，乳痈，痔痿，疥疮。,zhuzhi
408558,逐水，涤痰。治痰饮癖积，喘咳，水肿，胁痛，心腹症结胀满，食物中毒，疟母，痈肿。,zhuzhi
408559,活血，散瘀，理气，止痛。治心腹腰膝诸痛，月经不调，症瘕，崩中，产后血晕，恶露不尽，跌打损伤。,zhuzhi
408560,清热解毒燥湿。主百日咳；痈疮肿毒；牙痛；湿疹,zhuzhi
408561,行气止痛，解毒杀虫。治食滞饱胀，气结疼痛，痈疽，疔疮，疥癣，蛇、犬咬伤。,zhuzhi
408562,根：平肝，补虚，活血。治慢性肝炎，睾丸炎，跌打扭伤；茎叶：治肝风头痛，刀伤出血。,zhuzhi
408563,疏风解表；截疟。主感冒；皮肤瘙痒；疟疾,zhuzhi
408564,活血止痛；止血生肌。主跌打损伤；挤压伤；创伤出血；腰痛；风湿疼痛；现用其提取物锡生藤碱作手术麻醉的肌松剂,zhuzhi
408565,清热解毒。治小儿丹毒，细菌性痢疾，阿米巴痢疾，汤火伤，睾丸炎。,zhuzhi
408566,解毒，利湿，活血，消肿。治蛇咬伤，关节疼痛，脱力黄肿，痈疽疮疖，跌打伤折，皮肤湿疹。,zhuzhi
408567,清热解毒、利水消肿。主牙周脓肿；急性肾炎；牙周炎；下颌急性淋巴结炎；毒蛇咬伤,zhuzhi
408568,清热凉血，健脾除湿。治牙疳，小儿疳积，风湿痹痛，,zhuzhi
408569,活血，解毒。治月经不调，闭经，痛经，痢疾，口疮，乳痈，瘰疬，跌打损伤。,zhuzhi
408570,消食；化积。主食积胀满；嗳腐吞酸；噎膈翻胃；诸骨哽喉,zhuzhi
408571,行水，清热，凉血，解毒。治水肿，脚气，小便不利，感冒，丹毒，腮腺炎，黄疸肝炎，热痢，疟疾，鼻衄，尿血，血崩，白带，咽喉肿痛，痈疽疔疮。,zhuzhi
408572,清热解毒，消痈排脓，祛风除湿。主疟疾，丹毒，肺结核，结核性脓疡，骨髓炎，风湿性关节炎,zhuzhi
408573,清肺利咽；利湿解毒。主肺热咳嗽；咽喉肿痛；小便热痛；痈疖肿毒；湿疮；烫伤；蛇伤,zhuzhi
408574,清热解毒，行血。主治无名肿毒，蛇咬伤，小便热痛，烫伤、火烧伤等症。,zhuzhi
408575,滋阴，清肺。治膈热，咳嗽，喉痛，齿痛，泄痢。,zhuzhi
408576,发汗解表；祛风除湿；舒筋活络。主感冒发热，咽喉肿痛；烫伤；无名肿毒；风湿痹痛；跌打损打；骨折,zhuzhi
408577,除痰截疟；解毒消肿。主疟疾；瘿肿；毒疮；跌打损伤,zhuzhi
408578,祛风止咳，活血和瘀。治头痛，咳嗽，泄泻，便血，尿血，闭经，白带，产后腹痛，阴疽肿痛，跌打损伤，汤火伤。,zhuzhi
408579,消瘰散结；利水消肿。主瘰疬；水肿,zhuzhi
408580,消炎，解毒，活血，消肿。治肺炎，肺脓肿，淋病，疝气，风火牙痛，痈疽疔肿，带状疱疹，皮肤瘙痒。,zhuzhi
408581,涩肠；止痛；镇咳。主心腹痛；久泻；久痢；咳嗽无痰,zhuzhi
408582,清热，燥湿，杀虫，解毒。治痢疾，久泻，疟疾，痔疮，疔毒，赘疣，鸡眼。,zhuzhi
408583,"《江苏药材志》：""消肿解毒。治五痨七伤，疔疮痈肿。""",zhuzhi
408584,活血化瘀；消食；通乳。主血瘀经闭；产后瘀滞腹痛；消化不良；食积痞满；乳法不足,zhuzhi
408585,散寒，化积，祛瘀，消肿。治感冒风寒，痢疾，小儿疳积，皮肤瘙痒。,zhuzhi
408586,益气补虚；活血通淋。主久病体虚；贫血；血淋；前列腺炎,zhuzhi
408587,治风湿关节痛，腹痛，疟疾，痈肿。,zhuzhi
408588,消瘀，止血。治吐血，鼻衄，齿龈出血，血痢，血淋，崩漏。,zhuzhi
408589,养血消瘀，理气化湿。治痨伤吐血，肢节酸疼，心胃气痛，脚气痿痹，月经不调，跌打损伤。,zhuzhi
408590,祛风；利水；活血；通络。主急慢性肾炎；风湿疼痛；风疹瘙痒；小儿单板机痹后遗症；慢性腰腿痛；扭伤瘀痛；骨折,zhuzhi
408591,清热利湿；活血调经。主淋证；月经不调；痛经；指头炎,zhuzhi
408592,散瘀定痛，止血生肌。治跌打折损，内伤瘀痛；外伤出血不止，瘰疬，臁疮溃久不合。,zhuzhi
408593,止血，活血。治月经不调，崩漏，咯血，衄血，尿血，疮痈肿毒。,zhuzhi
408594,补气血；强筋骨；舒经络。主气血虚弱；有经不调；血虚经闭；风湿疼痛；跌打损伤；腰肌劳损,zhuzhi
408595,驱虫消积；润肺止咳。主食积腹胀；小儿疳积，虫积；肺燥咳嗽,zhuzhi
408596,清热解毒；消肿散结；止血。主肺热咳嗽；瘰疬；咯血；烧烫伤；痈肿；跌打损伤；蛇咬伤；外伤出血,zhuzhi
408597,清热消炎。治胃肠炎。,zhuzhi
408598,祛风除湿；活轿止痛。主风湿骨痛；趺打损伤；肢体疼痛；牙痛；疮疡肿毒；癌性疼痛,zhuzhi
408599,活血化瘀；消肿止痛。主月经不调；痛经；经闭；瘀血腹痛；崩漏；症瘕；瘰疬；红疹；跌打损伤；漆疮,zhuzhi
408600,祛风湿；舒筋活血；通经止带。主风湿热痹；小腿转筋；有经不调；白带,zhuzhi
408601,滋阴补虚；调经摄血；活血舒筋。主崩漏；体虚久痢；肠风下血；溃疡不敛；风湿痹痛；跌打损伤；肝硬化；疳积,zhuzhi
408602,除寒，壮阳，调经，止血。治阳萎，腰膝软弱，妇女崩带，月经不调，风湿性关节炎，外伤出血。,zhuzhi
408603,清热解毒；祛痰镇咳；行气活血；止痛。主小儿高热惊风；咳嗽；咽喉肿痛；头痛；胃痛；腹痛；跌打损伤；腮腺炎；疖毒疔疮；蛇伤,zhuzhi
408604,凉血，活血，消肿。治吐血，衄血，崩漏，跌打伤痛，腰痛，肿毒，流火。,zhuzhi
408605,清热；解毒；利湿。主黄疸；淋浊；高热；烧烫伤,zhuzhi
408606,消痰，下气，软坚，行水。治胸中痰结，胁下胀满，咳喘，呃逆，唾如胶漆，心下痞鞕，噫气不除，大腹水肿。,zhuzhi
408607,醒酒，止渴，祛痰，解毒。治痛风，丹毒，遗精。,zhuzhi
408608,清热解毒；利湿。主感冒发热；咳嗽；咽喉痛；疟疾；腹痛；腹泻；菌痢；小便短赤；膀胱炎；风湿跌打；疮疡肿毒,zhuzhi
408609,益气补虚；续筋接骨；解毒；杀虫。主丹毒；劳损；金疮；蛔虫病,zhuzhi
408610,治吐血，痔血，血崩，带下，泻、痢，遗精，腰痛，疟疾。,zhuzhi
408611,滋阴，降火，软坚，消痰。治阳盛阴虚，壮热烦渴，头风脑痛，目赤障翳，重舌，木舌，咽喉生疮。,zhuzhi
408612,泻热，润燥，软坚。治实热积滞，大便不通，目赤肿痛，咽肿口疮，痈疽肿毒。,zhuzhi
408613,化痰软坚；清热解毒。主咳嗽；喉炎；甲状腺肿；颈淋巴结肿,zhuzhi
