index:ID,yaocai,:LABEL
109142,天门冬Tiān Mén Dōnɡ虋冬、大当门根、天冬,yaocai
109143,天麻Tiān Má鬼督邮（《本经》），明天麻（《临证指南医案》），水洋芋（《中药形性经验鉴别法》），冬彭（藏名）。,yaocai
109144,天罗水Tiān Luó Shuǐ丝瓜水,yaocai
109145,天葵子Tiān Kuí Zǐ紫背天葵子（《医宗汇编》），千年老鼠屎（《纲目抬遗》），金耗子屎（《贵州民间方药集》），千年耗子屎、地丁子（《贵阳民间药草》），天去子、野乌头子、鸡腿、散血珠（《湖南药物志》），天葵根（《江西草药》）。,yaocai
109146,天葵草Tiān Kuí Cǎo紫背天葵、雷丸草、夏无踪、老鼠屎草、旱铜钱草、蛇不见,yaocai
109147,天葵Tiān Kuí紫背天葵（《雷公炮炙论》），雷丸草（《外丹本草》），夏无踪（《植物名实图考》），小乌头（《植物学大辞典》），老鼠屎草（《江苏植药志》），旱铜钱草（《湖南药物志》）。,yaocai
109148,天韭Tiān Jiǔ天蒜、鹿耳韭,yaocai
109149,天浆壳Tiān Jiānɡ Ké天将壳、萝摩荚、哈喇瓢、赖瓜瓢、羊角、麻雀棺材、剌猬瓜、野羊角、和尚瓢、初风瓢、老鸹瓢,yaocai
109150,天花粉Tiān Huā Fěn栝楼根（《本经》），蒌根（《雷公炮炙论》），白药（《本草图经》），瑞雪（《纲目》），天瓜粉（《重庆堂随笔》），花粉（《增订伪药条辨》），屎瓜根（《四川中药志》），栝蒌粉、蒌粉（《药材学》）。,yaocai
109151,天胡荽Tiān Hú Suī鸡肠菜（《千金·食治》），滴滴金（《生草药性备要》），翳草（《医林纂要》），铺地锦（《潮州府志》），肺风草（《质问本草》），破铜钱（《植物名实图考》），满天星（《草木便方》），明镜草（《分类草药性》），翳子草、盘上芫茜（《岭南采药录》），细叶钱苗口（《广州植物志》），落地金钱（《贵州民间方药集》），过路蜈蚣草、鱼察子草（《福建民间草药》），花边灯盏（《广西中兽医药植》），天星草、猫爪草（《南宁市药物志》），地星宿（《贵阳民间药草》），伤寒草、鼠迹草（《广西中药志》），盆荽（《生草药实用,yaocai
109152,藤子甘草Ténɡ Zǐ Gān Cǎo土甘草、鸡血藤（《广西药植名录》），美丽相思子（《云南思茅中草药选》）。,yaocai
109153,藤乌头Ténɡ Wū Tóu血乌、见血封喉、蔓乌头,yaocai
109154,藤商陆Ténɡ Shānɡ Lù山苦瓜、百解薯、苦瓜头（《广西药植名录》），野牵牛（《广西民间常用草药》）。,yaocai
109155,藤三七Ténɡ Sān Qī藤子三七,yaocai
109156,藤槐Ténɡ Huái石崖风、两头槌,yaocai
109157,藤杜仲Ténɡ Dù Zhònɡ土杜仲、红杜仲、杜仲藤、结衣藤、九中藤、白皮胶藤、小白皮藤、假杜仲、毛杜仲藤、鹤咀藤、香藤、鸡头藤。,yaocai
109158,藤本夜关门Ténɡ Běn Yè Guān Mén合包叶、猪叶莱,yaocai
109159,桃子Táo Zi桃实,yaocai
109160,桃仁Táo Rén桃核仁（《本经》）。,yaocai
109161,桃南瓜Táo Nán Guā金瓜、鼎足瓜（《中国蔬菜栽培学》），看瓜、吊瓜（《中医杂志》），红南瓜。,yaocai
109162,桃茎白皮Táo Jīnɡ Bái Pí桃皮、桃树皮、桃白皮,yaocai
109163,桃金娘花Táo Jīn Niánɡ Huā岗稔花,yaocai
109164,桃金娘Táo Jīn Niánɡ金丝桃、山稔子、山菍、多莲、豆稔干、稔果、多奶、山多奶、苏园子、石榴子、白碾子、岗稔、水刀莲、乌肚子、当梨子、哆哞仔、稔子,yaocai
109165,桃根Táo Gēn桃树根（《圣惠方》）。,yaocai
109166,桃耳七Táo ěr Qī铜筷子（《陕西中草药》），小叶莲（《西藏常用中草药》），鸡素苔（《甘肃卫生通讯》（4）：37，1972），奥勒莫色罗玛琼瓦（藏名）。,yaocai
109167,桃儿七Táo ér Qī奥莫色、鸡素苔、铜筷子、小叶莲、鬼打死、鬼臼、羊蒿爪。,yaocai
109168,螳螂跌打Tánɡ Lánɡ Diē Dǎ石柑子、硬骨散、硬骨头,yaocai
109169,螳螂Tánɡ Lánɡ不过、蟷（虫曩）、蛑、巨斧、拒斧、髦、天马、螗螂、石螂、龅胧、食胧、刀螂、蟷螂、斫父、斫郎、猴儿、怒备、马螂康,yaocai
109170,糖芥Tánɡ Jiè冈托巴。,yaocai
109171,糖茶藨Tánɡ Chá Pāo色果策尔玛买巴（藏名）。,yaocai
109172,塘虱鱼Tánɡ Shī Yú角鱼、暗钉鱼、须手鲇、胡子鲶、土虱、塘角鱼,yaocai
109173,棠梨Tánɡ Lí杜、甘棠、白棠、杜梨、杜棠、野梨、土梨,yaocai
109174,唐松草Tánɡ Sōnɡ Cǎo白蓬草、草黄连、马尾连、土黄连,yaocai
109175,唐古特马尿泡Tánɡ Gǔ Tè Mǎ Niào Pào马尿泡、羊尿泡（《青海常用中草药手册》），唐传尕保（藏名）。,yaocai
109176,檀香Tán Xiānɡ旃檀（竺法真《罗浮山疏》），白檀（陶弘景），白檀香、黄檀香（《本草图经》），真檀，裕香（《纲目》）。,yaocai
109177,痰火草Tán Huǒ Cǎo围夹草、癌草、青竹壳菜、青鸭跖草,yaocai
109178,昙花Tán Huā琼花、凤花、昙花,yaocai
109179,太子参Tài Zǐ Shēn孩儿参（《饮片新参》），童参（《上海常用中草药》）。,yaocai
109180,太白米Tài Bái Mǐ九子,yaocai
109181,太白鹿角Tài Bái Lù Jiǎo地蓬草、太白针,yaocai
109182,太白丽参Tài Bái Lì Shēn太白土高丽参、太白参、黑阳参,yaocai
109183,太白菊Tài Bái Jú肺经草,yaocai
109184,太白参Tài Bái Shēn煤参、太白洋参、黑洋参、太白阳参、黑参、黑白参,yaocai
109185,太白贝母Tài Bái Bèi Mǔ太贝,yaocai
109186,鲐鱼Tái Yú鲐、鲭、青花鱼、油胴鱼、鲐巴鱼、油筒鱼、青川、青占、花鱼鳀、花鲱,yaocai
109187,苔水花Tái Shuǐ Huā日本冷水花,yaocai
109188,台湾榕Tái Wān Rónɡ长叶牛奶树、水牛奶、狗奶木、羊屎木、长叶牛乳树、羊乳子、羊奶子、牛奶果、大同木、天星木、水槟榔、仙人桃,yaocai
109189,台湾千金藤Tái Wān Qiān Jīn Ténɡ兰屿千金藤,yaocai
109190,台湾磨盘草Tái Wān Mó Pán Cǎo台磨盘草、几内亚磨盘草。,yaocai
109191,台蘑Tái Mó厚环粘盖牛肝菌、雅致乳牛肝菌、长柄牛肝菌,yaocai
109192,胎生铁角蕨Tāi Shēnɡ Tiě Jiǎo Jué凤尾草,yaocai
109193,獭四足Tǎ Sì Zú獭爪,yaocai
109194,獭肝Tǎ Gān水獭肝（《纲目》）。,yaocai
109195,苕叶细辛Tiáo Yè Xì Xīn盘山草、山薯（《广西药植名录》），土细辛（湖北《中草药土方土法战备专辑》）。,yaocai
109196,弹刀子菜Tàn Dāo Zi Cài四叶细辛,yaocai
109197,锁阳Suǒ Yánɡ琐阳（《丹溪心法》），不老药（《国药的药理学》），锈铁棒（《新疆药材》），地毛球（《中药志》），黄骨狼（《宁夏中草药手册》），锁严子（《陕甘宁青中草药选》），羊锁不拉（《内蒙古中草药》），耶尔买他格（维名），乌兰-告亚（蒙名）。,yaocai
109198,唢呐花Suǒ Nà Huā金鸡豇豆、炮胀筒、马尾连、羊奶子、燕山红、羊尾草、黄鸡尾、马桶花、蜜糖花、千把刀、两头毛。撒拉花、破碗花、大花药、炮胀花、麻叶子、羊胡子草、岩喇叭花、大九加、城墙花,yaocai
109199,蓑衣莲Suō Yī Lián银钱菊,yaocai
109200,蓑草Suō Cǎo萦草、山草、龙须草、羊单、山茅草,yaocai
109201,梭子蟹Suō Zi Xiè海蟹、海螃蟹、枪蟹、帜,yaocai
109202,娑罗子Suō Luó Zǐ莎婆子（《百草镜》），武吉（《杨春涯经验方》），苏罗子（《药材资料汇编》），开心果（《江苏植药志》），索罗果（《陕西中药志》），梭椤子（《陕西中草药》）。,yaocai
109203,碎米柴Suì Mǐ Chái八宇草（《植物名实图考》），漆大伯、天小豆（《江西民间草药》），辫子草、马尾草、细鞭打、消黄散、细叶兰，逍遥草、斑鸠窝、散风散、马龙通、地盘茶、斑鸠鼻、小木通（《云南中草药》），路路星、太阳草、红梗草、大叶关门草、消毒草（江西《草药手册》），马尾藤、狮子草（《云南中草药选》），哮灵草（《四川中草药通讯》（1）：30，1972）。,yaocai
109204,碎骨子Suì Gǔ Zi竹叶麦冬、野麦冬、山冬、土麦冬,yaocai
109205,算盘子叶Suàn Pán Zi Yè野南瓜叶。,yaocai
109206,算盘子Suàn Pán Zi野南瓜、柿子椒（《植物名实图考》），算盘珠、八瓣橘、馒头果、水金瓜、红橘仔（《福建民间草药》），地金瓜（《广西中兽医药植》），血木瓜（《民间常用草药汇编》），鸡木椒、野盘桃、百家橘（《中国土农药志》），地南瓜、野北瓜子、磨盘树子（《江西民间草药》），山金瓜、山油柑（《闽南民间草药》），臭山橘、山橘子、赤松（《泉州本草》），山馒头、狮子滚球（《岭南草药志》），雷打柿、万豆子、寿牌子、牛萘、八楞橘（《闽东本草》），野蕃蒲、馒头树子（《江西民间草药验方》），金骨风（广州部队《常用中草药手册》），水南瓜,yaocai
109207,算盘七Suàn Pán Qī竹林消、女楂,yaocai
109208,酸枣仁Suān Zǎo Rén枣仁（《药品化义》），酸枣核（《江苏植药志》）。,yaocai
109209,酸藤木Suān Ténɡ Mù白背酸藤、通天霸、炮子藤、透地龙、鸡母酸、酸醋木、海底龙、入地龙,yaocai
109210,酸石榴Suān Shí Liu醋石榴,yaocai
109211,酸模Suān Mó须，薞芜（《尔雅》），山大黄、当药（《本草拾遗》），山羊蹄、酸母（《纲目》），牛耳大黄、酸汤菜、黄根根（《贵州民间方药集》），酸姜、酸不溜、酸溜溜（《东北药植志》），莫菜、酸木通《中国土农药志》），鸡爪黄连（《浙江民间草药》），田鸡脚，水牛舌头、大山七（《湖南药物志》）。,yaocai
109212,酸角Suān Jiǎo酸饺、酸梅、曼姆、通血香。,yaocai
109213,酸浆根Suān Jiānɡ Gēn天灯笼草根,yaocai
109214,酸浆菜Suān Jiānɡ Cài鹿蹄叶,yaocai
109215,酸浆Suān Jiānɡ蒧、寒浆、醋浆、苦蒧、皮弁草、酸浆草、酢浆、灯笼草、苦耽、金灯草、姑娘菜、灯笼儿、挂金灯、红姑娘、天泡草、苦精、红娘子、珊瑚架、山瑚柳、天灯笼草、九古牛、打朴草、金灯笼、锦灯笼、蓝花天仙子、野木瓜、野胡椒椒,yaocai
109216,酸不溜Suān Bù Liū酸姜、酸木浆、酸浆,yaocai
109217,粟芽Sù Yá檗米、粟檗、谷芽,yaocai
109218,粟米草Sù Mǐ Cǎo地麻黄、地杉树、鸭脚瓜子草,yaocai
109219,粟米Sù Mǐ白粱粟、粢米、粟谷、小米、硬粟、籼粟、谷子、寒粟、黄粟、稞子,yaocai
109220,宿根亚麻Sù Gēn Yà Má豆麻、多年生亚麻。,yaocai
109221,素兴花Sù Xìnɡ Huā野素馨、鸡爪花、素馨花,yaocai
109222,素馨花Sù Xīn Huā耶悉茗花（《南方草木状》），野悉蜜（《酉阳杂俎》），玉芙蓉（《花镜》），素馨针（《广东中药》）。,yaocai
109223,酥Sū苏、酪苏、酥油、马思哥油、白酥油,yaocai
109224,苏头Sū Tóu紫苏兜、紫苏头、紫苏根,yaocai
109225,苏木Sū Mù苏枋（《南方草木状》），苏方（《肘后方》），苏方木（《唐本草》），窊木（《诸蕃志》），棕木（《中国主要植物图说·豆科》），赤木（《兽医国药及处方》），红柴（《四川中药志》）。,yaocai
109226,苏黄耆Sū Huánɡ Qí土黄芪、献干粮、狗干粮（《陕西中草药》）。,yaocai
109227,苏合香Sū Hé Xiānɡ帝膏（侯宁极《药谱》），苏合油（《太平寰宇记》），苏合香油（《局方》），帝油流（《现代实用中药》）。,yaocai
109228,溲疏Sōu Shū巨骨、空木、卯花。,yaocai
109229,搜山黄Sōu Shān Huánɡ搜山虎,yaocai
109230,菘菜Sōnɡ Cài白菜（《饮膳正要》），夏菘（《农政全书》），小白菜、江门白菜（《广州植物志》），油白菜（《苏南种子植物》）。,yaocai
109231,松油Sōnɡ Yóu沥油,yaocai
109232,松叶Sōnɡ Yè猪鬃松叶（《圣惠方》），松毛（《简便单方》），山松须（《生草药性备要》），松针（广州部队《常用中草药手册》）。,yaocai
109233,松蕈Sōnɡ Xùn松菌、松蘑、松茸、鸡丝菌、大花菌、大脚菇、青岗菌,yaocai
109234,松香Sōnɡ Xiānɡ松脂、松膏、松肪（《本经》），松胶香（《刘涓子鬼遗方》），沥青（《卫生宝鉴》），白松香（《滇南本草》），松胶（《纲目》），黄香（《本草原始》），松脂香（《草木便方》）。,yaocai
109235,松下兰Sōnɡ Xià Lán土花、地花,yaocai
109236,松球Sōnɡ Qiú松实、松元、松果、小松球、松塔,yaocai
109237,松木皮Sōnɡ Mù Pí赤松皮、赤龙鳞、松皮、松树皮、赤龙皮,yaocai
109238,松毛火绒草Sōnɡ Máo Huǒ Rónɡ Cǎo小地松、白茵陈、二轮蒿,yaocai
109239,松萝Sōnɡ Luó女萝（《诗经》），松上寄生（《纲目》），松落（《国药的药理学》），树挂（《黑龙江中药》），天棚草、雪风藤、山挂面、龙须草（《四川中药志》），天蓬草（《陕西中草药》）。,yaocai
109240,松节Sōnɡ Jié黄松木节（《圣惠方》），油松节（《药材资料汇编》），松郎头（《药材学》）。,yaocai
109241,松寄生Sōnɡ Jì Shēnɡ松上寄生,yaocai
109242,松花粉Sōnɡ Huā Fěn松花、松黄（《唐本草》）。,yaocai
109243,松花Sōnɡ Huā松黄、松粉、松花粉,yaocai
109244,松蒿Sōnɡ Hāo糯蒿、土茵陈,yaocai
109245,松橄榄Sōnɡ Gǎn Lǎn树疙瘩、荷色菌、木鱼菌、香木菌、香木兰,yaocai
109246,松打七Sōnɡ Dǎ Qī鹿角七、岩笃米花、猪尾七、石痨参,yaocai
109247,松笔头Sōnɡ Bǐ Tóu松树蕊（《滇南本草》），松木笔（广西）。,yaocai
109248,四叶细辛Sì Yè Xì Xīn四叶对、四块瓦、大四块瓦、四大天王、白毛七、红七。,yaocai
109249,四叶草Sì Yè Cǎo米拉拉藤、冷水丹、风车草、四方草、四叶葎、四角金、蛇舌癀、小锯锯藤、地胡椒、四叶蛇舌草、天良草,yaocai
109250,四时青Sì Shí Qīnɡ云实叶,yaocai
109251,四念癀Sì Niàn Huánɡ龙吐珠、九龙吐珠（福建）。,yaocai
109252,四里麻Sì Lǐ Má千斤桩,yaocai
109253,四楞筋骨草Sì Lénɡ Jīn Gǔ Cǎo箭羽筋骨草、箭羽草、舒艋箭羽草、筋骨草、四柑筋骨草、假马鞭草、四棱草,yaocai
109254,四楞蒿Sì Lénɡ Hāo香紫苏、大香芝麻棵、土藿香、疳积散、野苏、理肺散,yaocai
109255,四块瓦Sì Kuài Wǎ四大天王（《草木便方》），四儿风（《分类草药性》），四匹瓦（《民间常用草药汇编》）。,yaocai
109256,四脚蛇Sì Jiǎo Shé草绿龙蜥,yaocai
109257,四方藤Sì Fānɡ Ténɡ宽筋藤、红宽筋藤、春根藤、伸筋藤（《陆川本草》），蚂蝗藤、软筋藤、风藤（《广西药植名录》），方藤、红四方藤（《广西中草药》）。,yaocai
109258,四方麻Sì Fānɡ Má山练草、四角草（《广西中兽医药植》），青鱼胆、四方青、四棱草（《湖南药物志》）。,yaocai
109259,四大天王Sì Dà Tiān Wánɡ大叶及己、四叶对、四大金刚、四块瓦。,yaocai
109260,四川山矾Sì Chuān Shān Fán黄夹柴、灰灰树,yaocai
109261,丝棉木Sī Mián Mù鸡血兰、白桃树、野杜仲、白樟树、南仲根。,yaocai
109262,丝瓜子Sī Guā Zǐ乌牛子（《纲目拾遗》）。,yaocai
109263,丝瓜络Sī Guā Luò丝瓜网（《医林纂要》），丝瓜壳（《分类草药性》），瓜络、絮瓜瓤（《广州植物志》），天罗线（《药材资料汇编》），丝瓜筋（《江苏植药志》），丝瓜瓤（《河北药材》），千层楼（《湖南药物志》）。,yaocai
109264,丝瓜蒂Sī Guā Dì甜丝瓜蒂,yaocai
109265,丝瓜Sī Guā天丝瓜、天罗、蛮瓜（《本事方》），绵瓜（《续本事方》），布瓜（《古今合璧事类备要》），天罗瓜（《普济方》），鱼螆（《奇效良方》），天吊瓜、纯阳瓜、倒阳菜（《滇南本草》），天络丝（《医学正传》），天罗布瓜（《妇人良方补遗》），虞刺、洗锅罗瓜（《纲目》），天罗絮（《群芳谱》），纺线（《医林纂要》），菜瓜（《植物名汇》），水瓜（《岭南采药录》），缣瓜（《中国药植志》），絮瓜、砌瓜（《广州植物志》），坭瓜（《广西中兽医药植》）。,yaocai
109266,丝点地梅Sī Diǎn Dì Méi点地梅、喉咙草、报春花花,yaocai
109267,蒴莲Shuò Lián软骨青藤、云龙党、过山参、土党参、软骨风、过江龙、田螺掩。,yaocai
109268,蒴藋Shuò Diào接骨草（《履巉岩本草》），接骨木（《东医宝鉴》），真珠花、珊瑚花、排风藤、铁篱笆（《植物名实图考长编》），吴草（《草木便方》），英雄草（《分类草药性》），苛草（《天宝本草》），走马箭、赤苓叶（《岭南采药录》），公道老（《中国树木分类学》），排风草、鸡罅风（《中国药植志》），扫地风、八棱麻（《贵州民间方药集》），葛辣、五甲皮、龙州三七（《广西中兽医药植》），大臭草（《民间常用草药汇编》），七叶麻（《江西民间药草》），马鞭三七、落得打、珍珠连（《浙江民间草药》），秧心草（《四川中药志》），八里麻、臭,yaocai
109269,顺江木Shùn Jiānɡ Mù大舒筋活血、羊桂香、三股筋,yaocai
109270,睡莲Shuì Lián睡莲菜、瑞莲、子午莲、茈碧花。,yaocai
109271,睡菜根Shuì Cài Gēn过江龙,yaocai
109272,睡菜Shuì Cài绰菜、瞑菜（《南方草木状》）.醉草（《纲目》）。,yaocai
109273,水苎麻Shuǐ Zhù Má水麻、八棱麻、大接骨、大糯叶,yaocai
109274,水竹叶Shuǐ Zhú Yè鸡舌草、鸡舌癀、小叶挂蓝青、小叶鸦雀草、鸭脚草、水金钗、断节草、分节草、水叶草、水竹叶菜、肉草、三角菜,yaocai
109275,水蛭Shuǐ Zhì蛭蝚、至掌、虮（《尔雅，），马蜞（陶弘景），马蛭（《唐本草》），蜞、马蟥（《本草图经》），马鳖（《本草衍义》），红蛭（《济生方》），蚂蝗蜞（《医林纂要》），黄蜞（《本草求原》），水麻贴（《河北药材》），沙塔干、肉钻子（《中药材手册》），门尔哥蚂里（朝名）。,yaocai
109276,水栀叶Shuǐ Zhī Yè大花栀子,yaocai
109277,水栀根Shuǐ Zhī Gēn大花栀子,yaocai
109278,水栀Shuǐ Zhī伏尸栀子、水栀子、黄箕子、黄枝、马牙栀、建栀、黄栀子、小栀子,yaocai
109279,水折耳Shuǐ Zhé ěr白折耳（《贵州民间药物》）。,yaocai
109280,水泽兰Shuǐ Zé Lán扯根菜、水滓蓝、水杨柳、赶黄草、红柳信、流痰草、红曲草、水桃草、双线草、水苋草,yaocai
109281,水皂角Shuǐ Zào Jiǎo关门草、山梅豆（《东北药植志》），金豆子（《贵州民间方药集》），水通（《民间常用草药汇编》），山扁豆（《贵阳民间药草》），山茶叶（《东北常用中草药手册》）。,yaocai
109282,水榆果Shuǐ Yú Guǒ糯米珠,yaocai
109283,水银Shuǐ Yín白澒（《淮南子》），姹女（《参同契》），汞（《别录》），铅精、流珠、赤汞、砂汞（《石药尔雅》），灵液（《纲目》），活宝（《药材资料汇编》）。,yaocai
109284,水杨梅Shuǐ Yánɡ Méi地椒（《庚辛玉册》），头晕药、蓝布正、路边香、卜地香、凤凰窝、换骨丹（《贵州民间方药集》），南布正（《贵阳民间药草》），水益母（《湖南药物志》），香鸡归、老蛇骚、路边黄、乌骨鸡（《贵州草药》）。,yaocai
109285,水杨柳Shuǐ Yánɡ Liǔ水锥木、细杨柳。,yaocai
109286,水香柴Shuǐ Xiānɡ Chái上天梯、刘寄奴、过路黄。,yaocai
109287,水苋菜Shuǐ Xiàn Cài水泉（《陆川本草》），水瓜子菜、红眼猫（《南宁市药物志》），水马桑（《贵阳民间药草》），肉矮陀陀（《贵州民间药物》），水指甲、水串（《四川中药志》），水豆瓣、红格草（《云南思茅中草药选》）。,yaocai
109288,水仙桃Shuǐ Xiān Táo锁匙筒（《陆川本草》），田浮草、香须公（《广西中草药》）。,yaocai
109289,水仙花Shuǐ Xiān Huā金盏银台、俪兰、女星、女史花、姚女花,yaocai
109290,水仙根Shuǐ Xiān Gēn水仙球根、水仙头,yaocai
109291,水虾子草Shuǐ Xiā Zǐ Cǎo鸭脷草（《广州植物志》），田素馨（《泉州本草》），紫熊胆，水辣椒（《广西药植名录》）。,yaocai
109292,水蜈蚣Shuǐ Wú Gōnɡ三荚草（《岭南采药录》），金钮子（《广州植物志》），金钮草（《福建民间草药》），夜摩草（《广西药植图志》），寒气草（《民间常用草药汇编》），十字草（《江西民间草药》），姜虫草、露水草、水牛草、三步跳（《贵州民间药物》），散寒草、姜芽草、寒筋草（《四川中药志》），水香附、燕含珠（《重庆草药》），发汗草（《中国药植图鉴》），山蜈蚣、水乌梅、无头香附、龙吐珠（《泉州本草》），金牛草、水香草（《湖南药物志》），一粒雪、土柴胡、三角草、落地杨梅、三箭草（《闽东本草》），球头草、顶棍草（广州部队《常用中草药,yaocai
109293,水翁皮Shuǐ Wēnɡ Pí水翁树皮,yaocai
109294,水翁花Shuǐ Wēnɡ Huā水雍花（《广东中药》），大蛇药（《广西药植名录》）。,yaocai
109295,水团花Shuǐ Tuán Huā水黄凿、青龙珠、穿鱼柳、假杨梅、水加橧、溪棉条、满山香、球花水杨梅、水里斜、水里树,yaocai
109296,水田七Shuǐ Tián Qī水三七（《贵州卫生》（11）：19，1959），屈头鸡、水鸡头（《南宁市药物志》），水鸡仔（《广西中药志》），囫头鸡、水虾公、马老头（广州空军《常用中草药手册》），山大黄（《云南思茅中草药选》），水槟榔，水萝卜、长须果（《广西植物名录》）。,yaocai
109297,水蓑衣Shuǐ Suō Yī大青草、青泽兰、化痰清、方箭草、水骨节、水箭草、锁药、窜心蛇、九节花、接骨草、节节同、节上花、穿心蛇、鱼骨草、水胆草、冰疔药、墨菜、细叶墨菜,yaocai
109298,水苏Shuǐ Sū芥蒩、鸡苏、香苏、龙脑薄荷、芥苴、劳蒩、野紫苏、山升麻、乌雷公、朋头草、陈痧草、水鸡苏,yaocai
109299,水松皮Shuǐ Sōnɡ Pí水松树皮,yaocai
109300,水蛇Shuǐ Shé公蛎蛇、水游蛇、水炎链、半纹蛇,yaocai
109301,水榕木根Shuǐ Rónɡ Mù Gēn黑嘴蒲桃,yaocai
109302,水芹Shuǐ Qín楚葵（《尔雅》），水斳、水英（《本经》），芹菜（《尔雅》郭璞注），水芹菜（《滇南本草》），野芹菜（《湖南药物志》）。,yaocai
109303,水枇杷Shuǐ Pí Pá水牛奶、红毛树（《广西中草药》）。,yaocai
109304,水黾Shuǐ Miǎn水马、水爬虫、婆子、水和尚、水豆油,yaocai
109305,水棉花Shuǐ Mián Huā野棉花、满天星、五匹马,yaocai
109306,水绵Shuǐ Mián石衣、水衣、水苔、石发、陟厘、侧梨、水青苔,yaocai
109307,水马桑Shuǐ Mǎ Sānɡ白马桑、水吞骨,yaocai
109308,水麻叶Shuǐ Má Yè小麻叶（《分类草药性》）。,yaocai
109309,水麻tiaoShuǐ Má tiao藏氏蓼、凹叶蓼、水犁壁草、火烫草、拉拉草、红降龙草,yaocai
109310,水麻Shuǐ Má沟边木、假密蒙、折骨藤、水细麻、水玄麻,yaocai
109311,水芦荻根Shuǐ Lú Dí Gēn过江龙,yaocai
109312,水龙骨Shuǐ Lónɡ Gǔ草石蚕（《纲目拾遗》），石蚕、铁打粗（《中国药植志》），青竹标、岩鸡尾、人头发（《贵州民间药物》），倒水莲、青莲、骨碎补、石倒水莲、青倒水莲（《广西药植名录》），骟鸡尾、青豆梗（《贵州草药》），青龙骨、绿脚代骨丹（《江西草药》），拐枣金钗、石龙（《陕西中草药》），青石蚕（《浙江民间草药》），石豇豆、青石莲（《浙江天目山药植志》）。,yaocai
109313,水龙胆草Shuǐ Lónɡ Dǎn Cǎo水龙胆，磊钮子节，路边金,yaocai
109314,水流豆Shuǐ Liú Dòu水流兵、水罗豆、水刀豆。,yaocai
109315,水蓼Shuǐ Liǎo蓼、蔷、蔷虞、虞蓼、泽蓼、辣蓼草、柳蓼、川寥、药蓼子草、红蓼干草、白辣蓼、胡辣蓼、辣蓼、辣柳草、撮胡、辣子草、水红花、红辣蓼、水辣蓼,yaocai
109316,水莲沙Shuǐ Lián Shā栒刺木、岩楞子、高山带子白马骨、铺地蜈蚣、牛肋巴、铁扫帚、被告惹、岩楞子、山头姑娘、矮红子、水莲沙根、平枝灰栒子。,yaocai
109317,水老虎Shuǐ Láo Hǔ野香芹、水芙蓉、方茎水芙蓉,yaocai
109318,水苦荬Shuǐ Kǔ Mǎi半边山，谢婆菜（《本草图经》），水莴苣，水菠菜（《救荒本草》），大仙桃草（《南京民间药草》），水仙桃草（《贵州民间方药集》），仙桃草、鸭儿草、虫虫草（《四川中药志》），仙人对座草（《中国药植图鉴》），水对叶莲、水泽兰（《贵州草药》），蚊子草、蚧蛙草、接骨桃、水上浮萍、水波浪、水窝窝、芒种草、二代草（《陕西中草药》）。,yaocai
109319,水晶鱼Shuǐ Jīnɡ Yú鯎鱼、银鱼面条鱼,yaocai
109320,水晶兰Shuǐ Jīnɡ Lán梦兰花、水兰草,yaocai
109321,水晶花Shuǐ Jīnɡ Huā黑细辛、四大天王、土细辛、四大金刚、四块瓦、平头细辛、红线草、对叶四块瓦、四叶对。,yaocai
109322,水接骨丹Shuǐ Jiē Gǔ Dān水窝窝、九牛造接骨丹（《陕西中草药》），地母怀胎草、水丁香、通经草，水兰花、菜子灵（《云南中草药选》）。,yaocai
109323,水将军Shuǐ Jiānɡ Jūn水莴笋、胃软草、地莴笋、地杨柳、小桃树、独脚一枝箭、红杆一枝箭,yaocai
109324,水茴香藻Shuǐ Huí Xiānɡ Zǎo水茴香,yaocai
109325,水茴香Shuǐ Huí Xiānɡ田根草（《分类草药性》），水薄荷（《民间常用草药汇编》），水八角（《陆川本草》），水荆芥（《四川常用中草药》）。,yaocai
109326,水黄杨木Shuǐ Huánɡ Yánɡ Mù乌棒子、倒莲花、三岔子、土八爪、气籽红山桂、木本远志、野桂花。,yaocai
109327,水葫芦七Shuǐ Hú Lu Qī登云鞋、猪肚子、鸡多囊、解麻、羊角天麻、山萝卜、花萝卜、水萝卜,yaocai
109328,水葫芦苗Shuǐ Hú Lu Miáo区儒白拉（藏名）,yaocai
109329,水葫芦Shuǐ Hú Lu大水萍、水浮莲、洋水仙、凤眼蓝、浮水莲、水莲花、水鸭婆,yaocai
109330,水胡满根Shuǐ Hú Mǎn Gēn苦(艹朗)树根,yaocai
109331,水胡满Shuǐ Hú Mǎn虎狼草、臭苦蓢、缸瓦箖、苦郎树、假茉莉、见水生,yaocai
109332,水红花子Shuǐ Hónɡ Huā Zǐ水荭子（《本草衍义》），荭草实（《纲目》），河蓼子（《山东中药》），川蓼子、水红子（《上海常用中草药》）。,yaocai
109333,水禾麻Shuǐ Hé Má山苎、大水麻、野苎麻、水升麻、野线麻、大蛮婆草、火麻风,yaocai
109334,水韩信草Shuǐ Hán Xìn Cǎo蓝花草、水远志、倒胆草、老蛇药,yaocai
109335,水红袍Shuǐ Hónɡ Páo对叶红线草、见缝合、黄金楼,yaocai
109336,水芙蓉Shuǐ Fú Rónɡ水薄荷、软骨倒水莲、水管筒、三叉草、水管草、通关草、马上消、麻雀草、马下消、止咳草,yaocai
