index:ID,laiyuan,:LABEL
208997,药材基源：为鼬科动物猪獾的肉。,laiyuan
208998,为鼬科动物猪獾的四肢骨。,laiyuan
208999,药材基源：为鼬科动物猪獾的脂肪油。,laiyuan
209000,为旋花科植物菟丝子或大菟丝子的种子。7～9月种子成熟时与寄主一同割下，晒干，打下种子，簸去杂质。,laiyuan
209001,药材基源：为双子叶植物药旋花科植物菟丝子或大菟丝子的全草。,laiyuan
209002,为锦葵科植物菟葵的茎叶。夏、秋采收。,laiyuan
209003,药材基源：为兔科动物蒙东北兔、华南兔、家兔、蒙古兔及高原兔等的皮毛。,laiyuan
209004,药材基源：为菊科植物线叶菊的全草。,laiyuan
209005,药材基源：为兔科动物蒙东北兔、华南兔、家兔、蒙古兔及高原兔等的骨骼。,laiyuan
209006,为菊科植物兔儿伞的根或全草。秋季采取，除净泥土后晒干。,laiyuan
209007,为菊科植物光叶兔儿风的全草。,laiyuan
209008,为姜科植物土中闻的根。秋季采挖。,laiyuan
209009,药材基源：为阿地螺科动物泥螺的肉。,laiyuan
209010,药材基源：为菊科植物云南蓍的全草。,laiyuan
209011,为唇形科植物牛至的全草。7～8月开花前采收地上部分，晒干或鲜用。,laiyuan
209012,药材基源：为姜科植物土国七的块根和根茎。,laiyuan
209013,药材基源：为马兜铃科植物双叶细辛、单叶细辛、川北细辛、福建细辛、川滇细辛等的全草。,laiyuan
209014,药材基源：为菊科植物菊叶三七的根或全草。,laiyuan
209015,为马齿苋科植物栌兰的根。8～9月采，挖出后，洗净，除去细根，刮去表皮，蒸熟晒干。,laiyuan
209016,为姜科植物姜花的根茎。,laiyuan
209017,为杜鹃花科植物乌鸦果（毛叶乌饭）的根。,laiyuan
209018,为苋科植物牛膝的野生种及柳叶牛膝、粗毛牛膝等的根和根茎。冬春间或秋季采挖，除去茎叶及须根，洗净，晒干或用硫黄熏后晒干。,laiyuan
209019,为木贼科植物笔管草的全草或根。秋季选择身老体大者，割取地上部分，拣除杂草，晒干。,laiyuan
209020,为菊科植物土木香的根。霜降后叶枯时采挖，除去茎叶、须根及泥土，截段，较粗的纵切成瓣，晒干。,laiyuan
209021,药材基源：为金发藓科植物金发藓的植物体。,laiyuan
209022,为豆科植物土圞儿的块根。秋后采挖，洗净切片，晒干。,laiyuan
209023,为藤黄种植物土连翘的果实。8～9月采收果实，晒干。,laiyuan
209024,为松科植物金钱松的树皮或根皮。秋末剥取树皮或根皮、晒干。,laiyuan
209025,为藜科植物土荆芥的带有果穗的全草。8月下旬至9月下旬采收全草，摊放通风处，或捆束悬挂阴干，避免日晒及雨淋。,laiyuan
209026,药材基源：为瑞香科植物长花荛花的根。,laiyuan
209027,为小檗科植物九莲小檗或湖北小檗的根或茎叶。,laiyuan
209028,为旋花科植物土瓜的块根。秋季采挖，洗去泥沙，切片，晒干。,laiyuan
209029,药材基源：为大戟科植物土瓜狼毒的根。,laiyuan
209030,药材基源：为塘鳢科动物沙塘鳢的卵。,laiyuan
209031,药材基源：为塘鳢科动物沙塘鳢的肉。,laiyuan
209032,为百合科植物土茯苓的根茎。秋末冬初采挖，除去芦头及须根，洗净泥沙，晒干，或切片晒干。,laiyuan
209033,药材基源：为土蜂科动物赤纹土蜂和胡蜂科动物环黄胡蜂的全虫。,laiyuan
209034,为旋花科植物土丁桂的全草。,laiyuan
209035,为桔梗科植物金钱豹的根。秋季挖取根部；洗净，除去须根，晒干。,laiyuan
209036,药材基源：为蓼科植物土大黄的叶。,laiyuan
209037,为蓼科植物土大黄的根。9～10月采收。,laiyuan
209038,为蜚蠊目蜚蠊科昆虫地鳖Eupolyphaga sinensis Walk.或冀地鳖Steleopyga plancyi (Bol.) [Polyphaga plancyi Bol.]的雌虫干燥全体。,laiyuan
209039,为天事星科植物土半夏的块茎。8～9月挖取。,laiyuan
209040,为百合科植物羊齿天门冬的块根。春、秋两季挖取，除去苗茎，洗净泥沙，晒干。,laiyuan
209041,为葫芦科植物马瓞儿或茅瓜的根。全年可采，晒干。,laiyuan
209042,药材基源：为兰科植物二叶舌唇兰的块茎。,laiyuan
209043,为木兰科植物红茴香或云南茴香的果实。10～11月采摘，除去果柄、枝梗，晒干。,laiyuan
209044,药材基源：为沙鸡科动物毛腿沙鸡的肉。,laiyuan
209045,药材基源：为鹰科动物秃鹫的肉或骨骼。,laiyuan
209046,为罂粟科植物秃疮花的带根全草。春、夏两季均可采挖带根全草，阴干或鲜用。,laiyuan
209047,药材基源：为荨麻科植物小叶冷水花的全草。,laiyuan
209048,药材基源：为荨麻科植物透茎冷水花的全草或根茎。,laiyuan
209049,为杜鹃花科植物云南白珠树的根。9～10月采挖，鲜用或晒干。,laiyuan
209050,药材基源：为杜鹃花科植物滇白珠的全株或根。,laiyuan
209051,药材基源：为唇形科植物并头黄芩的全草。,laiyuan
209052,药材基源：为百合科植物延龄草及吉林延龄草的根茎。,laiyuan
209053,药材基源：为防己科植物草质千金藤的块根。,laiyuan
209054,药材基源：为豆科植物庭藤的根或全草。,laiyuan
209055,为铜器表面经二氧化碳或醋酸作用后生成的绿色锈衣。,laiyuan
209056,为毛茛种植物西南银莲花的根茎及叶。春、夏、秋季采收，晒干。,laiyuan
209057,为桔梗科植物铜锤玉带草的全草。夏季采集。,laiyuan
209058,药材基源：为醉浆草科植物红花酢浆草的全草。,laiyuan
209059,药材基源：为大戟科植物油桐Vernicia fordii （Hemsl.）Airy-Shaw的种子所榨出的油。,laiyuan
209060,药材基源：为防己科千金藤属植物桐叶千金藤的根。,laiyuan
209061,为玄参科植物泡桐或毛泡桐的叶。,laiyuan
209062,药材基源：为菊科植物蒿子杆和南苘蒿的茎叶,laiyuan
209063,药材基源：为莎草科植物荸荠的地上部分。,laiyuan
209064,药材基源：为双子叶植物药萝藦科植物通脉丹的全株。,laiyuan
209065,药材基源：为中国蕨科植物银粉背蕨的全草。,laiyuan
209066,药材基源：为五加科植物通脱木的花蕾。,laiyuan
209067,药材基源：为五加科植物通脱木的根,laiyuan
209068,为萝藦科植物通关藤的藤、根或叶。茎秋、冬采集。刮去栓皮，切片晒干。根全年可采。,laiyuan
209069,为爵床科植物大花老鸦嘴的根。全年可采。晒干或鲜用。,laiyuan
209070,为马兜铃科植物福德马兜铃的根或全草。夏季采收，洗净切片晒干。,laiyuan
209071,"为五加科植物通脱木的茎髓。秋季采收，选择生长2～3年的植株，割取地上茎，截成段，趁鲜时取出茎髓，理直，晒干。放置干燥处。将茎髓加工制成的方形薄片，称为""方通草""；加工时修切下来的边条，称为""丝通草""。",laiyuan
209072,为十字花科植物独行菜、北美独行莱或播娘蒿的种子。夏季果实成熟时，割取全草，晒干，打下种子，筛净杂质。,laiyuan
209073,药材基源：为铁露置空气中氧化后生成的红褐色锈衣。,laiyuan
209074,药材基源：为毛茛科植物黄花铁线莲的全草。,laiyuan
209075,为大戟科植物铁苋菜Acalypha australis L.的地上部分。夏、秋季采割，除去杂质，晒干。,laiyuan
209076,药材基源：为大戟科植物铁苋菜及短穗铁苋菜的全草。,laiyuan
209077,药材基源：为铁线蕨科植物掌叶铁线蕨的全草或根茎。,laiyuan
209078,药材基源：为百合科植物短梗菝葜、华东菝葜、黑叶菝葜及鞘柄菝葜的根及根茎。,laiyuan
209079,药材基源：为苏钦科植物云南的种子。,laiyuan
209080,药材基源：为苏铁科植物云南苏铁的根、茎、叶、花(孢子叶)。,laiyuan
209081,为铁线蕨科植物灰背铁线蕨的全草。夏季采。晒干。,laiyuan
209082,药材基源：为石蒜科植物忽地笑的鳞茎。,laiyuan
209083,药材基源：为豆科植物河北木蓝的根及全草。,laiyuan
209084,药材基源：为行茛科植物铁破锣的根茎。,laiyuan
209085,药材基源：为瑞香科植物毛瑞香的茎皮及根。,laiyuan
209086,为豆科植物毛宿苞豆的全草。夏、秋采集。晒干或鲜用。,laiyuan
209087,为生铁煅至红赤，外层氧化时被锤落的铁屑。,laiyuan
209088,药材基源：为藤黄科植物铁力木的树皮、花、种子。,laiyuan
209089,药材基源：为桔梗科植物塔花山梗菜的全草。,laiyuan
209090,为蜡梅科植物腊梅的根及茎。,laiyuan
209091,药材基源：为炼铁炉中的灰烬。,laiyuan
209092,为铁角蕨科植物铁角蕨的带根全草。,laiyuan
209093,药材基源：为铁与醋酸作用后生成的锈末。,laiyuan
209094,药材基源：为大戟科植物铁海棠Euphorbia milii Ch.des Moulins的花。,laiyuan
209095,为大戟科植物铁海棠的茎叶、根及乳汁。全年可采，晒干或鲜用。,laiyuan
209096,为紫草科植物大琉璃草的根皮及叶。春、夏采集。,laiyuan
209097,药材基源：为铁角蕨科植物北京铁角蕨的全草。,laiyuan
209098,药材基源：为生铁或钢铁飞炼或水飞而得的细粉。,laiyuan
209099,药材基源：为铁钉菜科植物铁钉菜及叶状铁钉菜的藻体。,laiyuan
209100,药材基源：为菊科植物铁灯兔耳风的全草。,laiyuan
209101,药材基源：为豆科植物多花胡枝子的全草或根。,laiyuan
209102,为鼠李科植物老鼠耳的根。全年可采。,laiyuan
209103,为毛莨科植物铁棒锤和伏毛铁棒锤的块根。7～8月间采集。除去茎苗，洗净晒干。,laiyuan
209104,药材基源：为一种灰黑色的金属。主要由赤铁矿、褐铁矿、磁铁矿等炼出。由于含碳量的不同，可分为生铁(含碳量在1．7%以上)、熟铁(含碳置在O．2%以下)和钢铁(含碳量在0．2～1．7%之间)三种。,laiyuan
209105,药材基源：为鲤科动物鲦鱼的肉。,laiyuan
209106,药材基源：为菊科植物条叶垂头菊的全草或花序。,laiyuan
209107,药材基源：为藜科植物（艹忝）菜及糖萝卜的根。,laiyuan
209108,为远志科植物宽叶远志的根。,laiyuan
209109,药材基源：为菊科植物甜叶菊的叶。,laiyuan
209110,药材基源：为茶茱萸科植物定心藤的根及藤茎。,laiyuan
209111,为葫芦科植物甜瓜的种子。夏、秋季收集食用甜瓜时遗下的种子，晒干。,laiyuan
209112,药材基源：为葫芦科植物甜瓜的果柄。,laiyuan
209113,药材基源：为葫芦科植物甜瓜的果实。,laiyuan
209114,药材基源：为禾本科植物甜根子草的根茎及秆。,laiyuan
209115,药材基源：为葡萄科植物显齿蛇葡萄的茎叶或根。,laiyuan
209116,药材基源：为虎耳草科植物腊莲绣球Hydrangea strigosa Rehd.或伞形绣球H.angustipetala Hayata的幼叶。,laiyuan
209117,药材基源：为椴树科植物田麻的全草。,laiyuan
209118,药材基源：为田螺科动物中国圆田螺和中华圆田螺的厣。,laiyuan
209119,药材基源：为田螺动物中国圆田螺和中华圆田螺的壳。,laiyuan
209120,为田螺科动物中国圆田螺或其同属动物的全体。夏、秋捕取。,laiyuan
209121,药材基源：为藤黄科植物地耳草的全草。,laiyuan
209122,药材基源：为田葱科植物田葱的全草。,laiyuan
209123,药材基源：为禾本科植物青皮竹、薄竹等竹节间贮积的伤流液，经干涸凝结而成的块状物质。,laiyuan
209124,药材基源：为毛茛科植物乌头。,laiyuan
209125,药材基源：为野牡丹科植物金锦香的全草或根。,laiyuan
209126,为茄科植物莨菪的种子。8～9月，果实成熟时割取全株或果枝，晒干后，打下种子，除去杂质。,laiyuan
209127,为马兜铃科植物马兜铃的茎叶。霜降前后叶未脱落时采收，晒干。,laiyuan
209128,为菊科植物金钮扣的全草。全年可采。,laiyuan
209129,药材基源：为忍冬科植物莛子藨的根。,laiyuan
209130,药材基源：为菊科植物秋鼠曲草的全草。,laiyuan
209131,药材基源：为百合科植物小鹭鸶草的根。,laiyuan
209132,药材基源：为蔷薇科植物天山花楸的嫩枝或果实。,laiyuan
209133,药材基源：为菊科植物细叶鼠曲草的全草。,laiyuan
209134,为蓼科植物天荞麦的根及根茎。10～11月采挖，晒干。,laiyuan
209135,药材基源：为茄科植物天蓬子的根。,laiyuan
209136,药材基源：为石竹科植物雀舌草的全草。,laiyuan
209137,药材基源：为茄科植物小酸浆的全草或果实。,laiyuan
209138,药材基源：为沟胫天牛科动物星天牛、天牛科动物桑天牛及其近缘昆虫的全虫。,laiyuan
209139,为天南星科植物天南星、东北天南星或异叶天南星等的块茎。秋、冬二季采挖，除去残茎、须根及外皮，晒干。或晒至半干时，用硫黄熏一次，则色白，易干。亦有用明矾水浸泡，待色白后去皮晒干者，此法外皮易于脱落。,laiyuan
209140,药材基源：为樟科植物天目木姜子的果实、根皮。,laiyuan
209141,药材基源：为菊科植物天名精的全草。,laiyuan
209142,药材基源：为百合科植物天门冬的块根。,laiyuan
209143,"为兰科植物天麻的根茎。冬、春两季采挖，冬采者名""冬麻""，质量优良；春采者名""春麻""，质量不如冬麻好。挖出后，除去地上茎及须根，洗净泥土，用清水泡，及时擦去粗皮，随即放入清水或白矾水浸泡，再水煮或蒸透，至中心无白点时为度，取出晾干，晒干或烘干。",laiyuan
209144,药材基源：为葫芦科植物丝瓜或粤丝瓜芭中的液汁。,laiyuan
209145,为毛茛科植物天葵的块根。5～6月间挖取块根，除去须根，晒干。,laiyuan
209146,药材基源：为毛茛科植物天葵的全草。,laiyuan
209147,为毛茛科植物天葵的全草。,laiyuan
209148,为百合科植物玉簪叶韭的全草。夏、秋采收。,laiyuan
209149,药材基源：为双子叶植物药萝藦科植物萝摩的果壳。,laiyuan
209150,为葫芦科植物栝楼的根。春、秋均可采挖，以秋季采者为佳。挖出后，洗净泥土，刮去粗皮，切成段，粗大者再纵切为两，晒干。然后撞去外表的黄色层使成白色；或用硫黄熏白。,laiyuan
209151,为伞形科植物天胡荽的全草，洗净，阴干或鲜用。夏秋间采收全草，洗净，晒干。,laiyuan
209152,为豆科植物毛果鱼藤的藤或根。全年可采，切片，晒干。,laiyuan
209153,药材基源：为毛茛科植物瓜叶乌头的块根。,laiyuan
209154,为旋花科植物七爪龙的根或叶。全年可采。根洗净、切片、晒干；叶鲜用。,laiyuan
209155,为落葵科植物藤三七的珠芽。全年可采。,laiyuan
209156,药材基源：为豆科植物藤槐的根或叶。,laiyuan
209157,药材基源：为夹竹桃科植物杜仲藤或毛杜仲藤的茎或根。,laiyuan
209158,药材基源：为旋花科植物灰毛白鹤藤的叶或根。,laiyuan
209159,药材基源：为蔷薇科植物桃或山桃的果实。,laiyuan
209160,为蔷薇科植物桃或山桃的种子。6～7月果实成热时采摘，除去果肉及核壳，取出种子，晒干。放阴凉干燥处，防虫蛀、走油。,laiyuan
209161,为葫芦科植物桃南瓜的果实。秋季采摘成熟果实，风干贮藏，一般多鲜用。,laiyuan
209162,药材基源：为蔷薇科植物桃或山桃去掉栓皮的树皮,laiyuan
209163,药材基源：为桃金娘科植物桃金娘的花。,laiyuan
209164,药材基源：为桃金娘科植物桃金娘的果实。,laiyuan
209165,为蔷薇科植物桃或山桃的根或根皮。全年可采。,laiyuan
209166,为小檗科植物鬼臼的根及根茎。7～8月采收。,laiyuan
209167,药材基源：为小檗科植物桃儿七的根及根茎。,laiyuan
209168,药材基源：为天南星科植物螳螂跌打的茎、叶。,laiyuan
209169,药材基源：为膛螂科动物大刀螂、南方刀螂、小刀螂、广腹螳螂等的全体。,laiyuan
209170,药材基源：为十字花科植物糖芥的全草和种子。,laiyuan
209171,为虎耳草种植物糖茶藨的茎枝的内层皮或果实。5、6月割取茎枝，刮去外层皮，剥取内层皮，晒干。9～10月采收成熟果实，晒干。,laiyuan
209172,药材基源：为胡子鲇科动物胡子鲇的肉。,laiyuan
209173,药材基源：为蔷薇科植物杜梨的果实。,laiyuan
209174,药材基源：为毛茛科植物唐松草的根及根茎。,laiyuan
209175,为茄科植物唐古特马尿泡的种子及根。秋季果熟时采种子，晒干；9～10月挖根，晒干。,laiyuan
209176,为檀香科植物檀香的心材。全年可采。采得后切成小段，除去边材（制造檀香器具时，剩下的碎材，亦可利用）。,laiyuan
209177,药材基源：为鸭跖草科植物大苞水竹叶的全草。,laiyuan
209178,药材基源：为仙人掌科植物昙花的花。,laiyuan
209179,为石竹科植物异叶假繁缕的块根。大暑前后采挖。洗净泥土，入沸水中浸烫，约3～5分钟后取出曝晒，当须根干时，即将须根擦光，然后晒至全干。也可不经浸烫，摘除须根后直接晒干。,laiyuan
209180,药材基源：为百合科植物假百合的鳞茎。,laiyuan
209181,药材基源：为石蕊科植物细石蕊的枝状体。,laiyuan
209182,药材基源：为玄参科植物全裂马先蒿的根。,laiyuan
209183,为菊种植物太白菊的全草。夏、秋采收，阴干。,laiyuan
209184,药材基源：为玄参科植物大卫马先蒿、美观马先蒿、邓氏马先蒿的根。,laiyuan
209185,为百合科植物太白贝母的鳞茎。6月采挖置麦麸中阴干，再用硫黄熏制。,laiyuan
209186,药材基源：为鲭科动物鲐鱼的肉。,laiyuan
209187,药材基源：为荨麻科植物山冷水花的全草。,laiyuan
209188,药材基源：为桑科植物台湾榕的全株。,laiyuan
209189,药材基源：为防已科植物台湾千金藤的根茎。,laiyuan
209190,药材基源：为锦葵科植物几内亚磨盘草的全草或根。,laiyuan
209191,药材基源：为牛肝菌科真菌厚环乳牛肝菌的子实体。,laiyuan
209192,药材基源：为铁角蕨科植物印度铁角蕨的全草。,laiyuan
209193,药材基源：为鼬科动物水獭、江獭、小爪水獭的四足。,laiyuan
209194,为鼬科动物水獭的肝脏。全年均可捕捉。捕得后，剖腹取肝，连同心、肺，去净油脂、肌肉，洗净血液，悬通风处阴干。,laiyuan
209195,为马兜铃科植物茨菇叶细辛的全株。4～10月采挖。,laiyuan
209196,为玄参种植物弹刀子菜的全草。开花结果时采收，多为鲜用。,laiyuan
209197,为锁阳科植物锁阳的全草。春、秋采收，以春季采者为佳。挖出后除去花序，置沙滩中半埋半露，晒干即成。少数地区趁鲜时切片晒干。,laiyuan
209198,药材基源：为紫葳科植树物毛子草的带根茎全草。,laiyuan
209199,药材基源：为菊科植科耳叶紫菀的根。,laiyuan
209200,药材基源：为禾本科植物拟金茅的全草或根茎。,laiyuan
209201,药材基源：为梭子蟹科动物三疣梭子蟹的全体。,laiyuan
209202,为七叶树科植物七叶树或天师栗的果实或种子。霜降后采摘，晒7～10天后堆焖回潮，再用文火烘干，烘前用针在果皮上刺孔，以防爆破，且易干燥。亦有直接晒干或剥除果皮晒干者。,laiyuan
209203,为豆种植物小叶三点金草的全草。夏、秋采收。,laiyuan
209204,药材基源：为禾本科植物淡竹叶的根茎及块根。,laiyuan
209205,药材基源：为大戟科植物算盘子Glochidion puberum （L.）Hutch.的叶。,laiyuan
209206,为大戟科植物算盘子的果实。,laiyuan
209207,药材基源：为百合科植物腋花扭柄花的根。,laiyuan
209208,为鼠李科植物酸枣的种子。秋季果实成熟时采收，将果实浸泡一宿，搓去果肉，捞出，用石碾碾碎果核，取出种子，晒干。,laiyuan
209209,药材基源：为紫金牛科植物酸藤果的根及枝叶。,laiyuan
209210,药材基源：为石榴科植物石榴的味酸的果实。,laiyuan
209211,为蓼科植物酸模的根。夏、秋季采收，晒干。,laiyuan
209212,药材基源：为豆科植物酸豆的果实。,laiyuan
209213,药材基源：为茄科植物酸浆及挂金灯的根。,laiyuan
209214,药材基源：为蓼科植物山蓼的全草。,laiyuan
209215,药材基源：为茄科植物酸浆有挂金灯的全草。,laiyuan
209216,药材基源：为蓼科植物叉分蓼的全草。,laiyuan
209217,药材基源：为禾本科植物粱的发芽颖果。,laiyuan
209218,药材基源：为粟米草科植物粟米草或簇花粟米草的全草。,laiyuan
209219,药材基源：为禾本科植物粱或粟的种仁。其储存陈久者名陈粟米、粢。,laiyuan
209220,药材基源：为亚麻科植物宿根亚麻的花、果。,laiyuan
209221,药材基源：为木犀科植物多花素馨的全株及花。,laiyuan
209222,为木犀科植物素馨花的干燥花蕾。夏、秋采收，在清晨太阳未出时采摘花蕾，隔水蒸约20分钟，然后取出晒干。,laiyuan
209223,药材基源：为牛乳或羊乳经提炼而成的酥油。,laiyuan
209224,药材基源：为唇形科植物紫苏野紫苏和白苏的根及近根的老茎。,laiyuan
209225,为豆科植物苏木的干燥心材。全年可采。除去外皮及边材，取心材，晒干。,laiyuan
209226,为锦葵科植物圆叶锦葵的根。春、秋采挖，洗净，晒干。,laiyuan
209227,为金缕梅科植物苏合香树所分泌的树脂。通常于初夏将树皮击伤或割破，深达木部，使分泌香脂，浸润皮部。至秋季剥下树皮，榨取香脂；残渣加水煮后再榨，除去杂质，即为苏合香的初制品。如再将此种初制品溶解于酒精中，过滤，蒸去酒精，则成精制苏合香。宜装于铁筒中，并灌以清水浸之，置阴凉处，以防止走失香气。,laiyuan
209228,药材基源：为虎耳草科植物溲疏的果实。,laiyuan
209229,药材基源：为鸢尾科植物唐菖蒲的球茎。,laiyuan
209230,为十字花科植物青菜的幼株。,laiyuan
209231,药材基源：为松科植物马尾松、油松或其同属植物木材中的油树脂。,laiyuan
209232,为松科植物油松或马尾松、云南松等的叶。全年可采，以腊月采者最好。采后晒干，放置干燥处。,laiyuan
209233,药材基源：为口蘑科真菌松口蘑的子实体。,laiyuan
209234,为松科植物马尾松或其同属植物树干中取得的油树脂，经蒸馏除去挥发油后的遗留物。多在夏季采收，在松树干上用刀挖成V字形或螺旋纹槽，使边材部的油树脂自伤口流出，收集后，加水蒸馏，使松节油馏出，剩下的残渣，冷却凝固后，即为松香。置阴凉干燥处，防火、防热。,laiyuan
209235,药材基源：为鹿蹄草科植物松下兰的全草。,laiyuan
209236,药材基源：为松科植物马尾松、油松、云南松的球果。,laiyuan
209237,药材基源：为松科植物思茅松、马尾松或同属植物的树皮。,laiyuan
209238,药材基源：为菊科植物松毛火绒草的幼苗。,laiyuan
209239,为松萝科植物长松萝、破茎松萝的丝状体。春、秋采收，晒干。,laiyuan
209240,为松科植物油松、马尾松或云南松的枝干的结节。多于采伐时或木器厂加工时锯取之，经过选择修整，晒干或阴干。,laiyuan
209241,药材基源：为桑寄生科植物松柏钝果寄生的带叶茎枝。,laiyuan
209242,为松科植物马尾松或其同属植物的花粉。4～5月开花时，将雄球花摘下，晒干，搓下花粉，除去杂质。,laiyuan
209243,药材基源：为松科植物马尾松、油松、赤松、黑松等的花粉。,laiyuan
209244,为玄参科植物松蒿的全草。夏、秋采收。,laiyuan
209245,药材基源：为多孔菌科真菌隐孔菌的子实体。,laiyuan
209246,药材基源：为报春花科植物灰岩皱叶报春的根及根茎。,laiyuan
209247,为松科植物马尾松或其同属植物的幼枝尖端。,laiyuan
209248,药材基源：为金粟兰科植物多穗金粟兰的根及全草及根茎。,laiyuan
209249,药材基源：为双子叶植物药茜草科植物四叶葎或细四叶葎的全草。,laiyuan
209250,药材基源：为豆科植物云实的叶。,laiyuan
209251,为报春花科植物海绿的全草。,laiyuan
209252,药材基源：为兰科植物钩距虾脊兰的根及全草。,laiyuan
209253,药材基源：为唇形科植物四楞筋骨草的全草。,laiyuan
209254,药材基源：为唇形科植物鼠尾香薷的全草。,laiyuan
209255,为金粟兰科植物宽叶金粟兰或报春花科植物重楼排草、狭叶排草的全草。全年可采，晒干。,laiyuan
209256,为鬣蜥科动物草绿龙蜥的全体。,laiyuan
209257,为葡萄科植物四方藤的茎。秋季采收，切段，晒干。,laiyuan
209258,为玄参科植物四方麻的全草。,laiyuan
209259,药材基源：为金粟兰科植物宽叶金粟兰的全草或根。,laiyuan
209260,药材基源：为山矾科植物四川山矾的根、茎及叶。,laiyuan
209261,药材基源：为卫矛科植物丝棉木的根、树皮。,laiyuan
209262,为葫芦科植物丝瓜或粤丝瓜的种子，秋季果实老熟后，在采制丝瓜络时，同时收集种子，晒干。,laiyuan
209263,"为葫芦科植物丝瓜老热果实的网状纤维或粤丝瓜的枯老果实。秋季采取枯老的果实，搓去外皮及果肉，或用水浸泡至果皮和果肉腐烂，取出洗净。除去种子，晒干，称""丝瓜络""。广东粤丝瓜采取后不去皮、子，称为""丝瓜布""。",laiyuan
209264,药材基源：为双子叶植物药葫芦科植物丝瓜或粤丝瓜的瓜蒂。,laiyuan
209265,为葫芦科植物丝瓜或粤丝瓜的鲜嫩果实；或霜后干枯的老熟果实（天骷髅）。嫩丝瓜于夏、秋间采摘。老丝瓜（天骷髅）须于秋后采收。,laiyuan
209266,药材基源：为报春花科植物东北点地梅的全草。,laiyuan
209267,药材基源：为西番莲科植物蒴莲的根。,laiyuan
209268,为忍冬科植物蒴藋的全草或根。,laiyuan
209269,药材基源：为樟科植物狭叶阴香的根、叶或树皮。,laiyuan
209270,药材基源：为睡莲科植物睡莲的花。,laiyuan
209271,药材基源：为龙胆科植物睡菜的根。,laiyuan
209272,为龙胆科植物睡菜的叶或全草。夏、秋间采取完整带柄的叶，哂干。,laiyuan
209273,药材基源：为荨麻科植物水苎麻的全草或根。,laiyuan
209274,药材基源：为鸭跖草科植物水竹叶的全草。,laiyuan
209275,为水蛭科动物日本医蛭、宽体金线蛭、茶色蛭等的全体。,laiyuan
209276,药材基源：为双子叶植物药茜草科植物大花栀子的叶。,laiyuan
209277,药材基源：为双子叶植物药茜草科植物大花栀子的根。,laiyuan
209278,药材基源：为双子叶植物药茜草科植物大花栀子的果实。,laiyuan
209279,为三白草科植物白苞裸蒴的全草。,laiyuan
209280,药材基源：为虎耳叶科植物扯根菜的全草。,laiyuan
209281,为豆科植物豆茶决明的全草。夏季采收，晒干。,laiyuan
209282,药材基源：为蔷薇科植物水榆花楸的果实。,laiyuan
209283,为一种液态金属。主要由辰砂矿炼出，少数取自自然汞。通常用辰砂矿石砸碎，置炉中通空气（或加石炭及铁质）加热蒸馏，再经过滤而得。自然汞不甚多见。,laiyuan
209284,为蔷薇科植物日本水杨梅的全草。夏、秋采收。,laiyuan
209285,药材基源：为大戟科植物水柳仔的根。,laiyuan
209286,药材基源：为藤黄科植物贵州金丝桃的根、种子。,laiyuan
209287,为千屈菜科植物圆叶节节菜的全草。全年可采。,laiyuan
209288,为柳叶菜科植物毛草龙或草龙的全株。夏、秋季采，鲜用或晒干备用。,laiyuan
209289,药材基源：为石蒜科植物水仙的花。,laiyuan
209290,药材基源：为石蒜科植物水仙的鳞茎。,laiyuan
209291,为玄参科植物泥花草的全草。9月采收。,laiyuan
209292,为莎草科植物水蜈蚣的全草或根。,laiyuan
209293,药材基源：为桃金娘科植物水翁的树皮。,laiyuan
209294,为桃金娘科植物水翁的花蕾。农历端午前后，采摘带有花蕾的花枝，用水淋湿，堆叠3～5天，使花蕾自然脱落，晒至三成千，复堆闷1～2天再晒，以后晒一天，闷一天，待足干后，筛净残存枝梗。,laiyuan
209295,药材基源：为双子叶植物药茜草科植物水团花的枝叶或花果。,laiyuan
209296,为箭根薯科植物蒟蒻薯的块茎。春、夏采挖，洗净，切片晒干或鲜用。,laiyuan
209297,药材基源：为爵床科植物水蓑衣的全草。,laiyuan
209298,药材基源：为唇形科植物水苏、华水苏或毛水苏的全草或根。,laiyuan
209299,药材基源：为杉科植物水松的树皮,laiyuan
209300,药材基源：为游蛇科动物水赤链游蛇除去内脏的全体。,laiyuan
209301,药材基源：为桃金娘科植物黑嘴蒲桃的根。,laiyuan
209302,为伞形科植物水芹的全草。9～10月采割地上部分，晒干。,laiyuan
209303,为猕猴桃科植物水东哥的根。秋、冬采收，洗净，切片，晒干。,laiyuan
209304,药材基源：为水黾科动物水黾的全体。,laiyuan
209305,药材基源：为毛茛科植物水棉化的根。,laiyuan
209306,药材基源：为双星藻科植物光洁水绵、扭曲水绵和异形水绵等的藻体。,laiyuan
209307,药材基源：为忍冬科植物半边月的根。,laiyuan
209308,为荨麻科植物紫麻的全草。全年可采，晒干或鲜用。,laiyuan
209309,药材基源：为蓼科植物戟叶蓼的全草。,laiyuan
209310,药材基源：为荨麻科植物大叶苎麻的全草。,laiyuan
209311,药材基源：为禾本科植物卡开芦的根茎。,laiyuan
209312,为水龙骨科植物水龙骨的根茎。全年可采。采得后除去须根及叶片，切段，晒干。,laiyuan
209313,药材基源：为唇形科植物腺花香茶菜的茎叶。,laiyuan
209314,药材基源：为豆科植物水黄皮的种子。,laiyuan
209315,药材基源：为蓼科植物水蓼的地上部分。,laiyuan
